project,vendor,native_root_session_id,source_stream_id,source_call_id,event_id,status,kind,files,following_actions,next_event_id,following_effect,following_status,high_confidence,source_kind
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,1b3419320d900b6a,call_gyZTUyYYMYUw7mkdlQ9CELfF,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:807,observed,mutation,SKILL.md,1,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:808,write,observed,True,mutation
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,1b3419320d900b6a,call_tLCm2odE5i7JOw7849IV3z8Q,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:814,ok,read,SKILL.md,1,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:815,read,ok,False,
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,1b3419320d900b6a,call_C9fboyFb82b4k7krQ4GPoOCX,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:815,ok,read,SKILL.md,1,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:816,read,ok,False,
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,1b3419320d900b6a,call_USips6DyMhQdWhffVY6ol076,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:817,observed,mutation,SKILL.md,1,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:818,read,ok,True,mutation
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,1b3419320d900b6a,call_wZdbRQ9DXzU0IbcAYkDgWRA8,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:824,ok,read,SKILL.md,1,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:825,read,ok,False,
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,1b3419320d900b6a,call_cwzdZQM7nmoZREpej7Rb2c5c,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:825,ok,read,SKILL.md,0,,,,False,
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,1b3419320d900b6a,call_Z7gpPIVjYYQW7JDx8ExAeRJ9,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:826,ok,read,SKILL.md,1,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:827,read,ok,False,
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,1b3419320d900b6a,call_kguX5uUFaMpaBsygyK0jQl44,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:828,ok,read,SKILL.md,1,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:829,read,ok,False,
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,1b3419320d900b6a,call_NFxeoKIpvLgeutwHwL5QOHuh,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:830,observed,mutation,SKILL.md,1,codex:rollout-2026-06-19T21-24-22-019ee345-cc2e-7c41-ac59-dc6cf85f0fce:831,write,observed,True,mutation
agentsight,claude,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac,d0ce9e70546965ee,toolu_013kj67bUfBau9yX4VC1bPFb,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac:0,ok,read,SKILL.md,1,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac:1,process,ok,True,read
agentsight,claude,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac,d0ce9e70546965ee,toolu_01EK89ukjaYZBY8rNaU4XTw5,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac:2,ok,read,SKILL.md,1,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac:3,process,ok,True,read
agentsight,claude,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac,d0ce9e70546965ee,toolu_01UajvGVg4rPTs8sauc7yM5N,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac:3,ok,read,SKILL.md,1,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac:4,process,ok,True,read
agentsight,claude,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac,d0ce9e70546965ee,toolu_01Mc6QvxY1hRTjf3F3VRLivp,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac:4,ok,read,SKILL.md,1,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac:5,process,ok,True,read
agentsight,claude,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac,d0ce9e70546965ee,toolu_011sUPYezyG42CekteDdDrt1,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac:11,ok,read,SKILL.md,0,,,,True,read
agentsight,claude,claude:998aaef4-9330-427d-b240-303d8ee32e32,ee58b88d3446af28,toolu_011PBdnKGo4HyK7E1jSSynr8,claude:998aaef4-9330-427d-b240-303d8ee32e32:0,ok,read,SKILL.md,1,claude:998aaef4-9330-427d-b240-303d8ee32e32:1,process,ok,True,read
agentsight,claude,claude:998aaef4-9330-427d-b240-303d8ee32e32,ee58b88d3446af28,toolu_01TYW1coUHNWQ9wm1s3y1mgq,claude:998aaef4-9330-427d-b240-303d8ee32e32:2,ok,read,SKILL.md,1,claude:998aaef4-9330-427d-b240-303d8ee32e32:3,process,ok,True,read
agentsight,claude,claude:998aaef4-9330-427d-b240-303d8ee32e32,ee58b88d3446af28,toolu_015ZoJHeFawaU8YY1PCHfYaV,claude:998aaef4-9330-427d-b240-303d8ee32e32:3,ok,read,SKILL.md,1,claude:998aaef4-9330-427d-b240-303d8ee32e32:4,process,ok,True,read
agentsight,claude,claude:998aaef4-9330-427d-b240-303d8ee32e32,ee58b88d3446af28,toolu_01EyHqas6bgX2ztgFrg9yLnh,claude:998aaef4-9330-427d-b240-303d8ee32e32:4,ok,read,SKILL.md,1,claude:998aaef4-9330-427d-b240-303d8ee32e32:5,process,ok,True,read
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,15ddefb075ada2c5,toolu_01SzPupR7ig5q5ZkAcTSmaEz,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d:5,ok,read,SKILL.md,1,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d:6,process,ok,True,read
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,15ddefb075ada2c5,toolu_01NrT4W8vMTJs44tLBEe5ZUu,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d:6,ok,read,SKILL.md,1,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d:7,process,ok,True,read
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,15ddefb075ada2c5,toolu_01PFMhceaQ82tdSqzP5jeJCY,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d:7,ok,read,SKILL.md,1,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d:8,read,ok,True,read
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,15ddefb075ada2c5,toolu_01My37X9sJR6v1swLPncraxk,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d:8,ok,read,SKILL.md,1,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d:9,process,ok,False,
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,15ddefb075ada2c5,toolu_019VAYeRR1stz4Bx24re2DoH,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d:49,ok,read,SKILL.md,0,,,,True,read
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,4ed253a0f74a1a69,toolu_014GTWrTXEZawzMXEBmjWcjn,claude:agent-a6c5f86f2810b37d8:10,ok,read,SKILL.md,1,claude:agent-a6c5f86f2810b37d8:11,process,ok,True,read
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,4ed253a0f74a1a69,toolu_01PE5yFSx1i8j7r6JQfKuRSr,claude:agent-a6c5f86f2810b37d8:11,ok,read,SKILL.md,1,claude:agent-a6c5f86f2810b37d8:12,read,ok,True,read
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,4ed253a0f74a1a69,toolu_016fAF39i5pkC8RLZWWxDnXK,claude:agent-a6c5f86f2810b37d8:16,ok,read,SKILL.md,1,claude:agent-a6c5f86f2810b37d8:17,read,ok,True,read
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,4ed253a0f74a1a69,toolu_01JVPinMt96vu8NGabbRwauC,claude:agent-a6c5f86f2810b37d8:26,ok,mutation,SKILL.md,1,claude:agent-a6c5f86f2810b37d8:27,process,ok,True,mutation
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,4ed253a0f74a1a69,toolu_012m4ekqrVVEREqeTdzihK8C,claude:agent-a6c5f86f2810b37d8:29,ok,mutation,SKILL.md,1,claude:agent-a6c5f86f2810b37d8:30,process,ok,True,mutation
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,4ed253a0f74a1a69,toolu_01NX1jdNLXCCJeDKZJ6oXC9o,claude:agent-a6c5f86f2810b37d8:33,ok,mutation,SKILL.md,1,claude:agent-a6c5f86f2810b37d8:34,process,ok,True,mutation
agentsight,claude,claude:915736d4-0d80-4499-8787-88941988fc4c,ac8b62da2153a8c4,toolu_011ytkaFoVY31rrR9zAHtUnZ,claude:915736d4-0d80-4499-8787-88941988fc4c:1,ok,read,SKILL.md,0,,,,True,read
agentsight,claude,claude:915736d4-0d80-4499-8787-88941988fc4c,ac8b62da2153a8c4,toolu_01U6Sn5xhWv56YDik5TUf1nj,claude:915736d4-0d80-4499-8787-88941988fc4c:2,ok,read,SKILL.md,1,claude:915736d4-0d80-4499-8787-88941988fc4c:3,process,ok,True,read
agentsight,claude,claude:915736d4-0d80-4499-8787-88941988fc4c,ac8b62da2153a8c4,toolu_01BKq9M3gY4859cSGrdkq8N3,claude:915736d4-0d80-4499-8787-88941988fc4c:3,ok,read,SKILL.md,1,claude:915736d4-0d80-4499-8787-88941988fc4c:4,process,ok,True,read
agentsight,claude,claude:cd64eec2-8a08-480b-a372-1d83c79cec75,1e889bbbaf8c356e,toolu_01QrcxStHg53L4RKYieCxwYN,claude:cd64eec2-8a08-480b-a372-1d83c79cec75:3,ok,read,SKILL.md,1,claude:cd64eec2-8a08-480b-a372-1d83c79cec75:4,process,ok,True,read
agentsight,claude,claude:cd64eec2-8a08-480b-a372-1d83c79cec75,1e889bbbaf8c356e,toolu_01KbhF8F4NYHrbrgu5nmhxrJ,claude:cd64eec2-8a08-480b-a372-1d83c79cec75:4,ok,read,SKILL.md,0,,,,True,read
agentsight,codex,codex:019ee861-a0fd-7503-8ee5-6601e8d9b34a,39053b955886f946,call_7xbuQLaEiynzwCU0SG5ntnQE,codex:rollout-2026-06-20T21-12-52-019ee861-a0fd-7503-8ee5-6601e8d9b34a:1,ok,read,SKILL.md,1,codex:rollout-2026-06-20T21-12-52-019ee861-a0fd-7503-8ee5-6601e8d9b34a:2,read,ok,True,read
agentsight,codex,codex:019ee861-cc5e-7df3-8285-0358f3cf42b3,6574411b7c38df15,call_0gWny1YYr9Jh35a3b6OxGK2C,codex:rollout-2026-06-20T21-13-03-019ee861-cc5e-7df3-8285-0358f3cf42b3:2,ok,read,SKILL.md,1,codex:rollout-2026-06-20T21-13-03-019ee861-cc5e-7df3-8285-0358f3cf42b3:3,read,ok,True,read
agentsight,claude,claude:1a53b59c-15da-4252-a488-87ac6266516e,8bbe3bbe2a507f89,toolu_01EXzJcFtGRmywdRQ6nBQ1qZ,claude:1a53b59c-15da-4252-a488-87ac6266516e:0,ok,read,SKILL.md,1,claude:1a53b59c-15da-4252-a488-87ac6266516e:1,process,ok,True,read
agentsight,claude,claude:1a53b59c-15da-4252-a488-87ac6266516e,8bbe3bbe2a507f89,toolu_017ggAmE6ohpP94TornKMGqB,claude:1a53b59c-15da-4252-a488-87ac6266516e:2,ok,read,SKILL.md,1,claude:1a53b59c-15da-4252-a488-87ac6266516e:3,process,ok,True,read
agentsight,claude,claude:1a53b59c-15da-4252-a488-87ac6266516e,8bbe3bbe2a507f89,toolu_01YSEkwNYBrXemVvjb3Pq11B,claude:1a53b59c-15da-4252-a488-87ac6266516e:3,ok,read,SKILL.md,1,claude:1a53b59c-15da-4252-a488-87ac6266516e:4,process,ok,True,read
agentsight,claude,claude:71c94652-4203-4f34-9112-bd6393a0be3f,4879164419404e1a,toolu_01QsaHxryN1JWmKumzhaVuS5,claude:71c94652-4203-4f34-9112-bd6393a0be3f:0,ok,read,SKILL.md,1,claude:71c94652-4203-4f34-9112-bd6393a0be3f:1,process,ok,True,read
agentsight,claude,claude:71c94652-4203-4f34-9112-bd6393a0be3f,4879164419404e1a,toolu_011QVMoUfnppjz9F8cXn7Vhb,claude:71c94652-4203-4f34-9112-bd6393a0be3f:1,ok,read,SKILL.md,1,claude:71c94652-4203-4f34-9112-bd6393a0be3f:2,process,ok,True,read
agentsight,codex,codex:019ee8db-5d45-7c22-92b5-c957033a4a12,b9ccaaea0c7eca75,call_V8xEqBDnno60EtgGL4qd2AQN,codex:rollout-2026-06-20T23-25-50-019ee8db-5d45-7c22-92b5-c957033a4a12:2,ok,read,SKILL.md,1,codex:rollout-2026-06-20T23-25-50-019ee8db-5d45-7c22-92b5-c957033a4a12:3,read,ok,True,read
agentsight,codex,codex:019ee8db-81d6-7de3-b8d3-53ad28a49c98,71319fa866eb4f5a,call_VKLonYJjvqRlmZ2wA36CVPuM,codex:rollout-2026-06-20T23-26-00-019ee8db-81d6-7de3-b8d3-53ad28a49c98:1,ok,read,SKILL.md,1,codex:rollout-2026-06-20T23-26-00-019ee8db-81d6-7de3-b8d3-53ad28a49c98:2,read,ok,True,read
agentsight,claude,claude:c48c4381-9806-4ce5-a17d-52b0812a9b96,8af6ddbfe2f550a4,toolu_017q3AsMMwzwQMivKMw53tZ9,claude:c48c4381-9806-4ce5-a17d-52b0812a9b96:0,ok,read,SKILL.md,1,claude:c48c4381-9806-4ce5-a17d-52b0812a9b96:1,process,ok,True,read
agentsight,claude,claude:c48c4381-9806-4ce5-a17d-52b0812a9b96,8af6ddbfe2f550a4,toolu_01SVEcviEH3r5Kq6E5foP3Nz,claude:c48c4381-9806-4ce5-a17d-52b0812a9b96:1,ok,read,SKILL.md,1,claude:c48c4381-9806-4ce5-a17d-52b0812a9b96:2,process,ok,True,read
agentsight,claude,claude:c48c4381-9806-4ce5-a17d-52b0812a9b96,8af6ddbfe2f550a4,toolu_01PnbJctsjLmJbC7Eb3Yekry,claude:c48c4381-9806-4ce5-a17d-52b0812a9b96:2,ok,read,SKILL.md,0,,,,True,read
agentsight,claude,claude:61b2d272-dd0b-460e-921f-a115fbb81a7c,ac80d566927dbcf4,toolu_01H9iVSWG9eUgx43aV2MyiFd,claude:61b2d272-dd0b-460e-921f-a115fbb81a7c:0,ok,read,SKILL.md,1,claude:61b2d272-dd0b-460e-921f-a115fbb81a7c:1,process,ok,True,read
agentsight,claude,claude:61b2d272-dd0b-460e-921f-a115fbb81a7c,ac80d566927dbcf4,toolu_01G27Ntg7JXFDY7m6swPyaHi,claude:61b2d272-dd0b-460e-921f-a115fbb81a7c:2,ok,read,SKILL.md,1,claude:61b2d272-dd0b-460e-921f-a115fbb81a7c:3,process,ok,True,read
agentsight,claude,claude:61b2d272-dd0b-460e-921f-a115fbb81a7c,ac80d566927dbcf4,toolu_015w57t6MMhr9Z8yHFnniEQL,claude:61b2d272-dd0b-460e-921f-a115fbb81a7c:3,ok,read,SKILL.md,1,claude:61b2d272-dd0b-460e-921f-a115fbb81a7c:4,process,ok,True,read
agentsight,claude,claude:10d49fab-8f0a-43d8-a7e6-3e35cf5dba04,ad7f0597da6fa077,toolu_01RFTqaDkrTPmKSJCmMpQukD,claude:10d49fab-8f0a-43d8-a7e6-3e35cf5dba04:2,ok,read,SKILL.md,1,claude:10d49fab-8f0a-43d8-a7e6-3e35cf5dba04:3,process,ok,True,read
agentsight,claude,claude:10d49fab-8f0a-43d8-a7e6-3e35cf5dba04,ad7f0597da6fa077,toolu_01V2vmPsLxdz5z5UFhthdaA3,claude:10d49fab-8f0a-43d8-a7e6-3e35cf5dba04:3,ok,read,SKILL.md,0,,,,True,read
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,bbd80f2f74184ef2,call_r85aIaW7FXLtcQLFglvbmMUz,codex:rollout-2026-06-21T00-59-34-019ee931-2e10-7b52-b2a1-fd0d9c8f7f73:0,ok,read,SKILL.md,1,codex:rollout-2026-06-21T00-59-34-019ee931-2e10-7b52-b2a1-fd0d9c8f7f73:1,read,ok,True,read
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,bbd80f2f74184ef2,call_cBRrLyBiRo8U71a3UyiTRw7h,codex:rollout-2026-06-21T00-59-34-019ee931-2e10-7b52-b2a1-fd0d9c8f7f73:13,ok,read,SKILL.md,1,codex:rollout-2026-06-21T00-59-34-019ee931-2e10-7b52-b2a1-fd0d9c8f7f73:14,read,ok,True,read
agentsight,codex,codex:019ee931-674f-7d43-abd1-f6b076d6b5ae,cad3e07e479e5291,call_VlXluGCM4BlcEuYPqwILMULh,codex:rollout-2026-06-21T00-59-49-019ee931-674f-7d43-abd1-f6b076d6b5ae:1,ok,read,SKILL.md,1,codex:rollout-2026-06-21T00-59-49-019ee931-674f-7d43-abd1-f6b076d6b5ae:2,read,ok,True,read
agentsight,codex,codex:019ee931-674f-7d43-abd1-f6b076d6b5ae,cad3e07e479e5291,call_lEZGmFtYqkSsSCzHYs813Z19,codex:rollout-2026-06-21T00-59-49-019ee931-674f-7d43-abd1-f6b076d6b5ae:2,ok,read,SKILL.md,1,codex:rollout-2026-06-21T00-59-49-019ee931-674f-7d43-abd1-f6b076d6b5ae:3,read,ok,True,read
agentsight,codex,codex:019ee941-5451-7533-a396-206b18bc2298,df8233dd5fb11b20,call_kJuxLQTAvgS3T3C7lF8eu8wK,codex:rollout-2026-06-21T01-17-13-019ee941-5451-7533-a396-206b18bc2298:0,ok,read,SKILL.md,1,codex:rollout-2026-06-21T01-17-13-019ee941-5451-7533-a396-206b18bc2298:1,read,ok,True,read
agentsight,codex,codex:019ee941-5451-7533-a396-206b18bc2298,df8233dd5fb11b20,call_UoJNbhcAZzlaFnXiC6oyXh2G,codex:rollout-2026-06-21T01-17-13-019ee941-5451-7533-a396-206b18bc2298:1,ok,read,SKILL.md,1,codex:rollout-2026-06-21T01-17-13-019ee941-5451-7533-a396-206b18bc2298:2,read,ok,True,read
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,3ae2f4cbbd4061a6,call_mk4VNaUzZGkQxjYgG7lMN4Hr,codex:rollout-2026-06-21T11-22-26-019eeb6b-6b61-7103-b622-27f1cd5c2595:0,ok,read,SKILL.md,1,codex:rollout-2026-06-21T11-22-26-019eeb6b-6b61-7103-b622-27f1cd5c2595:1,read,ok,True,read
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,3ae2f4cbbd4061a6,call_X3MmwK96GpTQ8uGszb0GwywH,codex:rollout-2026-06-21T11-22-26-019eeb6b-6b61-7103-b622-27f1cd5c2595:1,ok,read,SKILL.md,1,codex:rollout-2026-06-21T11-22-26-019eeb6b-6b61-7103-b622-27f1cd5c2595:2,read,ok,True,read
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,3ae2f4cbbd4061a6,call_YSRKeWHPFxDqGFMS8cioPlMK,codex:rollout-2026-06-21T11-22-26-019eeb6b-6b61-7103-b622-27f1cd5c2595:2,ok,read,SKILL.md,1,codex:rollout-2026-06-21T11-22-26-019eeb6b-6b61-7103-b622-27f1cd5c2595:3,read,ok,True,read
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,3ae2f4cbbd4061a6,call_T63Oq2HUGWJBm8QhvMTympsI,codex:rollout-2026-06-21T11-22-26-019eeb6b-6b61-7103-b622-27f1cd5c2595:13,observed,mutation,SKILL.md,1,codex:rollout-2026-06-21T11-22-26-019eeb6b-6b61-7103-b622-27f1cd5c2595:14,write,observed,True,mutation
agentsight,codex,codex:019ee345-cc2e-7c41-ac59-dc6cf85f0fce,3ae2f4cbbd4061a6,call_zwjzVz20FdnEjSioOmj6DU6Z,codex:rollout-2026-06-21T11-22-26-019eeb6b-6b61-7103-b622-27f1cd5c2595:14,observed,mutation,SKILL.md,1,codex:rollout-2026-06-21T11-22-26-019eeb6b-6b61-7103-b622-27f1cd5c2595:15,write,observed,True,mutation
agentsight,codex,codex:019eeb6b-8df8-7793-ae4f-e1007ebb31cd,70ac39d742849b04,call_o6aIyKcPA7V6kAb3R72uF7rN,codex:rollout-2026-06-21T11-22-35-019eeb6b-8df8-7793-ae4f-e1007ebb31cd:0,ok,read,SKILL.md,1,codex:rollout-2026-06-21T11-22-35-019eeb6b-8df8-7793-ae4f-e1007ebb31cd:1,read,ok,True,read
agentsight,codex,codex:019eeb6b-8df8-7793-ae4f-e1007ebb31cd,70ac39d742849b04,call_80GnFqaAYZ4n7YGB3O1A0Pz5,codex:rollout-2026-06-21T11-22-35-019eeb6b-8df8-7793-ae4f-e1007ebb31cd:1,ok,read,SKILL.md,1,codex:rollout-2026-06-21T11-22-35-019eeb6b-8df8-7793-ae4f-e1007ebb31cd:2,read,ok,True,read
agentsight,claude,claude:e06e1cd6-76f6-447b-8fbf-6102117c7b2e,2ec6f8d4c8656731,toolu_016vrFohhxmerzetYndHYuFN,claude:e06e1cd6-76f6-447b-8fbf-6102117c7b2e:2,ok,read,SKILL.md,1,claude:e06e1cd6-76f6-447b-8fbf-6102117c7b2e:3,process,ok,True,read
agentsight,claude,claude:80d7643a-d02d-4e41-aba8-dfaad02ec9ed,201e7a44ca0f991e,toolu_01T3PhqidbdJwLJq9CrGqywK,claude:80d7643a-d02d-4e41-aba8-dfaad02ec9ed:3,ok,read,SKILL.md,1,claude:80d7643a-d02d-4e41-aba8-dfaad02ec9ed:4,process,ok,True,read
agentsight,codex,codex:019eeb7a-67d8-78c2-bdcb-3e5765a07f31,947db5975a1bc5ce,call_exTxI7lzbPY3d969FpPTPs5v,codex:rollout-2026-06-21T11-38-48-019eeb7a-67d8-78c2-bdcb-3e5765a07f31:0,ok,read,SKILL.md,1,codex:rollout-2026-06-21T11-38-48-019eeb7a-67d8-78c2-bdcb-3e5765a07f31:1,read,ok,False,
agentsight,claude,claude:4ce5468f-9521-4bbe-a798-480671586bb2,28a27a39db68c758,toolu_01K5UDmDJ16V3JBUEYy9mNow,claude:4ce5468f-9521-4bbe-a798-480671586bb2:6,ok,read,SKILL.md,1,claude:4ce5468f-9521-4bbe-a798-480671586bb2:7,process,ok,True,read
agentsight,claude,claude:4ce5468f-9521-4bbe-a798-480671586bb2,28a27a39db68c758,toolu_01D8bLfst9uGWA8HhFpbrSr4,claude:4ce5468f-9521-4bbe-a798-480671586bb2:7,ok,read,SKILL.md,1,claude:4ce5468f-9521-4bbe-a798-480671586bb2:8,process,ok,True,read
agentsight,claude,claude:4ce5468f-9521-4bbe-a798-480671586bb2,28a27a39db68c758,toolu_01YDX1TMkJvFq3k68tVK9qvB,claude:4ce5468f-9521-4bbe-a798-480671586bb2:19,ok,mutation,SKILL.md,1,claude:4ce5468f-9521-4bbe-a798-480671586bb2:20,process,ok,True,mutation
agentsight,claude,claude:4ce5468f-9521-4bbe-a798-480671586bb2,28a27a39db68c758,toolu_01Sh7qN27CFtzvjz9w8CFWCx,claude:4ce5468f-9521-4bbe-a798-480671586bb2:20,ok,mutation,SKILL.md,1,claude:4ce5468f-9521-4bbe-a798-480671586bb2:21,process,ok,True,mutation
agentsight,claude,claude:4ce5468f-9521-4bbe-a798-480671586bb2,28a27a39db68c758,toolu_0191zaLZdyPyRocWkgxU9UZK,claude:4ce5468f-9521-4bbe-a798-480671586bb2:21,ok,mutation,SKILL.md,1,claude:4ce5468f-9521-4bbe-a798-480671586bb2:22,process,ok,True,mutation
agentsight,claude,claude:4ce5468f-9521-4bbe-a798-480671586bb2,28a27a39db68c758,toolu_01MidnU1StPGqRjTE4Rqx6Ad,claude:4ce5468f-9521-4bbe-a798-480671586bb2:22,ok,mutation,SKILL.md,1,claude:4ce5468f-9521-4bbe-a798-480671586bb2:23,process,ok,True,mutation
agentsight,claude,claude:4ce5468f-9521-4bbe-a798-480671586bb2,28a27a39db68c758,toolu_01BB2dE1F6fQ1hiq8VZkPLYs,claude:4ce5468f-9521-4bbe-a798-480671586bb2:27,ok,read,SKILL.md,1,claude:4ce5468f-9521-4bbe-a798-480671586bb2:28,process,ok,True,read
agentsight,claude,claude:4ce5468f-9521-4bbe-a798-480671586bb2,28a27a39db68c758,toolu_018XJE2TThkhHYLTdW7WT7Hd,claude:4ce5468f-9521-4bbe-a798-480671586bb2:28,ok,read,SKILL.md,1,claude:4ce5468f-9521-4bbe-a798-480671586bb2:29,process,ok,True,read
agentsight,codex,codex:019eebf2-06f3-7992-be8e-52efcc168987,20b0d3a7da6aed0e,call_huW5aexP7KgSbjJq9Hik4vYK,codex:rollout-2026-06-21T13-49-27-019eebf2-06f3-7992-be8e-52efcc168987:1,ok,read,SKILL.md,1,codex:rollout-2026-06-21T13-49-27-019eebf2-06f3-7992-be8e-52efcc168987:2,read,ok,True,read
agentsight,codex,codex:019eebf2-26e5-7a40-af40-21090e72ec9b,2ee9f7eca611ab2e,call_NC32hhlMnHlkJtjQIIFHhsK5,codex:rollout-2026-06-21T13-49-35-019eebf2-26e5-7a40-af40-21090e72ec9b:0,ok,read,SKILL.md,1,codex:rollout-2026-06-21T13-49-35-019eebf2-26e5-7a40-af40-21090e72ec9b:1,read,ok,False,
agentsight,codex,codex:019eebfe-c5cf-7b81-beb1-f19886bfbbee,9dba15b7be33a012,call_j6inEMsJchkIpLFwyuPN0mZW,codex:rollout-2026-06-21T14-03-23-019eebfe-c5cf-7b81-beb1-f19886bfbbee:0,ok,read,SKILL.md,1,codex:rollout-2026-06-21T14-03-23-019eebfe-c5cf-7b81-beb1-f19886bfbbee:1,read,ok,False,
agentsight,codex,codex:019eec07-212e-74b1-9088-b7587b8a4271,96e6ba16b4f339f2,call_93j2dLPtj15S1DRy5nXb3mkG,codex:rollout-2026-06-21T14-12-30-019eec07-212e-74b1-9088-b7587b8a4271:0,ok,read,SKILL.md,1,codex:rollout-2026-06-21T14-12-30-019eec07-212e-74b1-9088-b7587b8a4271:1,read,ok,True,read
agentsight,claude,claude:3ffba9ca-527e-480f-b87b-40e7f1f858cf,e83549712d24ef8a,toolu_01Hjpz1eDNk4BN3tdxuVStWa,claude:3ffba9ca-527e-480f-b87b-40e7f1f858cf:300,ok,read,SKILL.md,1,claude:3ffba9ca-527e-480f-b87b-40e7f1f858cf:301,process,ok,True,read
agentsight,claude,claude:3ffba9ca-527e-480f-b87b-40e7f1f858cf,e83549712d24ef8a,toolu_014oiJQvquKvEZ2S8HuFNxVW,claude:3ffba9ca-527e-480f-b87b-40e7f1f858cf:303,ok,mutation,SKILL.md,1,claude:3ffba9ca-527e-480f-b87b-40e7f1f858cf:304,process,ok,True,mutation
