agent,session_id_hash,session_tag,prompt_index,prompt_tag,start_ts_ms,end_ts_ms,duration_ms,duration_s,tool_events,llm_events,end_source,span_stack
codex,709923dcec38,analyze,22,analyze,1781414065264,1781414065265,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,709923dcec38,analyze,23,analyze,1781414065265,1781414065834,569,0.569,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,709923dcec38,analyze,24,docs,1781414065265,1781414065834,569,0.569,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:docs;span:prompt
codex,709923dcec38,analyze,25,analyze,1781414065265,1781414065834,569,0.569,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,709923dcec38,analyze,26,prompt,1781414065265,1781414065834,569,0.569,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:prompt;span:prompt
codex,709923dcec38,analyze,27,analyze,1781414065265,1781414065834,569,0.569,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,709923dcec38,analyze,28,design,1781414065265,1781414065834,569,0.569,0,419,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,709923dcec38,analyze,29,review,1781414065834,1781414066054,220,0.22,0,1,session_last_event,project:agentsight;agent:codex;session:analyze;prompt:review;span:prompt
codex,91b8bc0edccb,analyze,0,trace,1781413224211,1781413224213,2,0.002,0,9,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:trace;span:prompt
codex,91b8bc0edccb,analyze,1,impact,1781413224213,1781413224214,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:impact;span:prompt
codex,91b8bc0edccb,analyze,2,optimize,1781413224214,1781413224215,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:optimize;span:prompt
codex,91b8bc0edccb,analyze,3,research,1781413224215,1781413224216,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:research;span:prompt
codex,91b8bc0edccb,analyze,4,evaluate,1781413224215,1781413224216,1,0.001,0,28,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:evaluate;span:prompt
codex,91b8bc0edccb,analyze,5,analyze,1781413224216,1781413224217,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,6,analyze,1781413224216,1781413224217,1,0.001,0,12,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,7,analyze,1781413224217,1781413224218,1,0.001,0,8,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,8,design,1781413224217,1781413224218,1,0.001,0,4,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,91b8bc0edccb,analyze,9,test,1781413224217,1781413224218,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:test;span:prompt
codex,91b8bc0edccb,analyze,10,analyze,1781413224218,1781413224221,3,0.003,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,11,trace,1781413224218,1781413224221,3,0.003,0,52,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:trace;span:prompt
codex,91b8bc0edccb,analyze,12,analyze,1781413224221,1781413224222,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,13,check,1781413224221,1781413224222,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:check;span:prompt
codex,91b8bc0edccb,analyze,14,design,1781413224221,1781413224222,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,91b8bc0edccb,analyze,15,test,1781413224221,1781413224222,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:test;span:prompt
codex,91b8bc0edccb,analyze,16,validate,1781413224221,1781413224222,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:validate;span:prompt
codex,91b8bc0edccb,analyze,17,analyze,1781413224221,1781413224222,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,18,example,1781413224221,1781413224222,1,0.001,0,4,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:example;span:prompt
codex,91b8bc0edccb,analyze,19,analyze,1781413224221,1781413224222,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,20,treeify,1781413224222,1781413224775,553,0.553,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:treeify;span:prompt
codex,91b8bc0edccb,analyze,21,analyze,1781413224222,1781413224775,553,0.553,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,22,analyze,1781413224222,1781413224775,553,0.553,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,23,analyze,1781413224222,1781413224775,553,0.553,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,24,docs,1781413224222,1781413224775,553,0.553,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:docs;span:prompt
codex,91b8bc0edccb,analyze,25,analyze,1781413224222,1781413224775,553,0.553,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,26,prompt,1781413224222,1781413224775,553,0.553,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:prompt;span:prompt
codex,91b8bc0edccb,analyze,27,analyze,1781413224222,1781413224775,553,0.553,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,91b8bc0edccb,analyze,28,design,1781413224222,1781413224775,553,0.553,0,350,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,91b8bc0edccb,analyze,29,review,1781413224775,1781413387619,162844,162.844,32,24,session_last_event,project:agentsight;agent:codex;session:analyze;prompt:review;span:prompt
codex,92390ebf04dc,analyze,0,trace,1781412665938,1781412665940,2,0.002,0,9,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:trace;span:prompt
codex,92390ebf04dc,analyze,1,impact,1781412665940,1781412665941,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:impact;span:prompt
codex,92390ebf04dc,analyze,2,optimize,1781412665941,1781412665942,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:optimize;span:prompt
codex,92390ebf04dc,analyze,3,research,1781412665942,1781412665944,2,0.002,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:research;span:prompt
codex,92390ebf04dc,analyze,4,evaluate,1781412665944,1781412665945,1,0.001,0,28,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:evaluate;span:prompt
codex,92390ebf04dc,analyze,5,analyze,1781412665945,1781412665946,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,6,analyze,1781412665946,1781412665947,1,0.001,0,12,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,7,analyze,1781412665946,1781412665947,1,0.001,0,8,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,8,design,1781412665947,1781412665949,2,0.002,0,4,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,92390ebf04dc,analyze,9,test,1781412665947,1781412665949,2,0.002,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:test;span:prompt
codex,92390ebf04dc,analyze,10,analyze,1781412665947,1781412665949,2,0.002,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,11,trace,1781412665947,1781412665949,2,0.002,0,52,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:trace;span:prompt
codex,92390ebf04dc,analyze,12,analyze,1781412665949,1781412665950,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,13,check,1781412665950,1781412665951,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:check;span:prompt
codex,92390ebf04dc,analyze,14,design,1781412665950,1781412665951,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,92390ebf04dc,analyze,15,test,1781412665950,1781412665951,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:test;span:prompt
codex,92390ebf04dc,analyze,16,validate,1781412665950,1781412665951,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:validate;span:prompt
codex,92390ebf04dc,analyze,17,analyze,1781412665950,1781412665951,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,18,example,1781412665950,1781412665951,1,0.001,0,4,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:example;span:prompt
codex,92390ebf04dc,analyze,19,analyze,1781412665950,1781412665951,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,20,treeify,1781412665950,1781412665951,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:treeify;span:prompt
codex,92390ebf04dc,analyze,21,analyze,1781412665950,1781412665951,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,22,analyze,1781412665951,1781412666484,533,0.533,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,23,analyze,1781412665951,1781412666484,533,0.533,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,24,docs,1781412665951,1781412666484,533,0.533,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:docs;span:prompt
codex,92390ebf04dc,analyze,25,analyze,1781412665951,1781412666484,533,0.533,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,26,prompt,1781412665951,1781412666484,533,0.533,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:prompt;span:prompt
codex,92390ebf04dc,analyze,27,analyze,1781412665951,1781412666484,533,0.533,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,92390ebf04dc,analyze,28,design,1781412665951,1781412666484,533,0.533,0,309,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,92390ebf04dc,analyze,29,review,1781412666484,1781412735984,69500,69.5,12,9,session_last_event,project:agentsight;agent:codex;session:analyze;prompt:review;span:prompt
codex,6e22de56cf9c,analyze,0,trace,1781412395556,1781412395557,1,0.001,0,9,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:trace;span:prompt
codex,6e22de56cf9c,analyze,1,impact,1781412395557,1781412395558,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:impact;span:prompt
codex,6e22de56cf9c,analyze,2,optimize,1781412395557,1781412395558,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:optimize;span:prompt
codex,6e22de56cf9c,analyze,3,research,1781412395558,1781412395559,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:research;span:prompt
codex,6e22de56cf9c,analyze,4,evaluate,1781412395559,1781412395562,3,0.003,0,28,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:evaluate;span:prompt
codex,6e22de56cf9c,analyze,5,analyze,1781412395562,1781412395564,2,0.002,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,6,analyze,1781412395562,1781412395564,2,0.002,0,12,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,7,analyze,1781412395564,1781412395565,1,0.001,0,8,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,8,design,1781412395565,1781412395566,1,0.001,0,4,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,6e22de56cf9c,analyze,9,test,1781412395566,1781412395567,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:test;span:prompt
codex,6e22de56cf9c,analyze,10,analyze,1781412395566,1781412395567,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,11,trace,1781412395567,1781412395569,2,0.002,0,52,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:trace;span:prompt
codex,6e22de56cf9c,analyze,12,analyze,1781412395569,1781412395570,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,13,check,1781412395570,1781412395571,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:check;span:prompt
codex,6e22de56cf9c,analyze,14,design,1781412395570,1781412395571,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,6e22de56cf9c,analyze,15,test,1781412395570,1781412395571,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:test;span:prompt
codex,6e22de56cf9c,analyze,16,validate,1781412395570,1781412395571,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:validate;span:prompt
codex,6e22de56cf9c,analyze,17,analyze,1781412395570,1781412395571,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,18,example,1781412395570,1781412395571,1,0.001,0,4,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:example;span:prompt
codex,6e22de56cf9c,analyze,19,analyze,1781412395570,1781412395571,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,20,treeify,1781412395570,1781412395571,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:treeify;span:prompt
codex,6e22de56cf9c,analyze,21,analyze,1781412395570,1781412395571,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,22,analyze,1781412395571,1781412396149,578,0.578,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,23,analyze,1781412395571,1781412396149,578,0.578,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,24,docs,1781412395571,1781412396149,578,0.578,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:docs;span:prompt
codex,6e22de56cf9c,analyze,25,analyze,1781412395571,1781412396149,578,0.578,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,26,prompt,1781412395571,1781412396149,578,0.578,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:prompt;span:prompt
codex,6e22de56cf9c,analyze,27,analyze,1781412395571,1781412396149,578,0.578,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,6e22de56cf9c,analyze,28,design,1781412395571,1781412396149,578,0.578,0,292,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,6e22de56cf9c,analyze,29,review,1781412396149,1781412546943,150794,150.794,29,24,session_last_event,project:agentsight;agent:codex;session:analyze;prompt:review;span:prompt
codex,ed7c3edfd778,analyze,0,trace,1781411437081,1781411437082,1,0.001,0,9,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:trace;span:prompt
codex,ed7c3edfd778,analyze,1,impact,1781411437082,1781411437083,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:impact;span:prompt
codex,ed7c3edfd778,analyze,2,optimize,1781411437082,1781411437083,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:optimize;span:prompt
