project,session_id,vendor,slice,calls,repeat_read_share,read_actions,repeat_read_actions,reread_call_share,failure_share,resolved_failure_share,observed_share,recent_reedit_share,edit_calls_per_path,paths_per_edit_call,patch_lines_median,patch_lines_n,edit_share,tool_read_share,tool_edit_share,tool_shell_share,tool_network_share,tool_plan_share,tool_subagent_share,tool_tool_share,length_gate,max_internal_gap_hours,noncomposite_8h
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,early,178,0.15789473684210525,19,3,0.23076923076923078,0.028089887640449437,0.041666666666666664,0.3258426966292135,0.625,8.0,1.0,11.0,8,0.0449438202247191,0.0,0.0449438202247191,0.6797752808988764,0.0,0.0,0.0,0.2752808988764045,100,0.11459638888888889,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,middle,177,0.875,32,28,0.9,0.03954802259887006,0.04895104895104895,0.192090395480226,0.5909090909090909,3.6666666666666665,1.1363636363636365,20.0,22,0.12429378531073447,0.0,0.12429378531073447,0.807909604519774,0.0,0.0,0.0,0.06779661016949153,100,0.11459638888888889,True
ActPlane,codex:019e80d8-8d58-7bf0-969d-7433b6de0b21,codex,late,177,0.7647058823529411,34,26,0.7575757575757576,0.022598870056497175,0.02877697841726619,0.21468926553672316,0.5416666666666666,3.4285714285714284,1.2083333333333333,12.0,24,0.13559322033898305,0.0,0.13559322033898305,0.7909604519774012,0.0,0.0,0.0,0.07344632768361582,100,0.11459638888888889,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,early,337,0.6212121212121212,66,41,0.609375,0.04451038575667656,0.057692307692307696,0.228486646884273,0.4146341463414634,3.1538461538461537,1.0731707317073171,18.0,41,0.12166172106824925,0.0,0.12166172106824925,0.7655786350148368,0.0,0.011869436201780416,0.0,0.10089020771513353,30,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,middle,337,0.8256880733944955,109,90,0.8380952380952381,0.04747774480712166,0.05925925925925926,0.19881305637982197,0.2619047619047619,0.525,2.9047619047619047,19.0,42,0.12462908011869436,0.0,0.12462908011869436,0.7833827893175074,0.0,0.032640949554896145,0.0,0.05934718100890208,30,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,late,337,0.8735632183908046,87,76,0.8674698795180723,0.06231454005934718,0.0846774193548387,0.26409495548961426,0.2786885245901639,1.7428571428571429,1.360655737704918,22.0,61,0.18100890207715134,0.0,0.18100890207715134,0.7329376854599406,0.0,0.002967359050445104,0.0,0.0830860534124629,30,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,early,337,0.6212121212121212,66,41,0.609375,0.04451038575667656,0.057692307692307696,0.228486646884273,0.4146341463414634,3.1538461538461537,1.0731707317073171,18.0,41,0.12166172106824925,0.0,0.12166172106824925,0.7655786350148368,0.0,0.011869436201780416,0.0,0.10089020771513353,60,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,middle,337,0.8256880733944955,109,90,0.8380952380952381,0.04747774480712166,0.05925925925925926,0.19881305637982197,0.2619047619047619,0.525,2.9047619047619047,19.0,42,0.12462908011869436,0.0,0.12462908011869436,0.7833827893175074,0.0,0.032640949554896145,0.0,0.05934718100890208,60,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,late,337,0.8735632183908046,87,76,0.8674698795180723,0.06231454005934718,0.0846774193548387,0.26409495548961426,0.2786885245901639,1.7428571428571429,1.360655737704918,22.0,61,0.18100890207715134,0.0,0.18100890207715134,0.7329376854599406,0.0,0.002967359050445104,0.0,0.0830860534124629,60,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,early,337,0.6212121212121212,66,41,0.609375,0.04451038575667656,0.057692307692307696,0.228486646884273,0.4146341463414634,3.1538461538461537,1.0731707317073171,18.0,41,0.12166172106824925,0.0,0.12166172106824925,0.7655786350148368,0.0,0.011869436201780416,0.0,0.10089020771513353,100,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,middle,337,0.8256880733944955,109,90,0.8380952380952381,0.04747774480712166,0.05925925925925926,0.19881305637982197,0.2619047619047619,0.525,2.9047619047619047,19.0,42,0.12462908011869436,0.0,0.12462908011869436,0.7833827893175074,0.0,0.032640949554896145,0.0,0.05934718100890208,100,7.8975961111111115,True
ActPlane,codex:019e80ef-6c47-7023-9a42-dc9dc4db3a04,codex,late,337,0.8735632183908046,87,76,0.8674698795180723,0.06231454005934718,0.0846774193548387,0.26409495548961426,0.2786885245901639,1.7428571428571429,1.360655737704918,22.0,61,0.18100890207715134,0.0,0.18100890207715134,0.7329376854599406,0.0,0.002967359050445104,0.0,0.0830860534124629,100,7.8975961111111115,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,early,81,0.75,20,15,0.75,0.0,0.0,0.0,0.92,12.5,1.0,,0,0.30864197530864196,0.24691358024691357,0.30864197530864196,0.20987654320987653,0.18518518518518517,0.0,0.024691358024691357,0.024691358024691357,30,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,middle,81,1.0,12,12,1.0,0.012345679012345678,0.012658227848101266,0.024691358024691357,0.9047619047619048,21.0,1.0,,0,0.25925925925925924,0.13580246913580246,0.2716049382716049,0.1111111111111111,0.4691358024691358,0.0,0.0,0.012345679012345678,30,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,late,81,0.6,5,3,0.6,0.0,0.0,0.0,0.8,2.5,1.0,,0,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.14814814814814814,0.6296296296296297,0.0,0.04938271604938271,0.04938271604938271,30,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,early,81,0.75,20,15,0.75,0.0,0.0,0.0,0.92,12.5,1.0,,0,0.30864197530864196,0.24691358024691357,0.30864197530864196,0.20987654320987653,0.18518518518518517,0.0,0.024691358024691357,0.024691358024691357,60,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,middle,81,1.0,12,12,1.0,0.012345679012345678,0.012658227848101266,0.024691358024691357,0.9047619047619048,21.0,1.0,,0,0.25925925925925924,0.13580246913580246,0.2716049382716049,0.1111111111111111,0.4691358024691358,0.0,0.0,0.012345679012345678,60,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,late,81,0.6,5,3,0.6,0.0,0.0,0.0,0.8,2.5,1.0,,0,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.14814814814814814,0.6296296296296297,0.0,0.04938271604938271,0.04938271604938271,60,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,early,81,0.75,20,15,0.75,0.0,0.0,0.0,0.92,12.5,1.0,,0,0.30864197530864196,0.24691358024691357,0.30864197530864196,0.20987654320987653,0.18518518518518517,0.0,0.024691358024691357,0.024691358024691357,100,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,middle,81,1.0,12,12,1.0,0.012345679012345678,0.012658227848101266,0.024691358024691357,0.9047619047619048,21.0,1.0,,0,0.25925925925925924,0.13580246913580246,0.2716049382716049,0.1111111111111111,0.4691358024691358,0.0,0.0,0.012345679012345678,100,0.9809427777777778,True
ActPlane,claude:e3f436c8-565c-47b3-8b7f-aef50e1a5944,claude,late,81,0.6,5,3,0.6,0.0,0.0,0.0,0.8,2.5,1.0,,0,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.14814814814814814,0.6296296296296297,0.0,0.04938271604938271,0.04938271604938271,100,0.9809427777777778,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,early,105,,0,0,,0.047619047619047616,0.047619047619047616,0.0,0.0,4.0,0.25,,0,0.0380952380952381,0.0380952380952381,0.0380952380952381,0.8095238095238095,0.11428571428571428,0.0,0.0,0.0,30,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,middle,105,,0,0,,0.02857142857142857,0.02857142857142857,0.0,0.0,,0.0,,0,0.06666666666666667,0.10476190476190476,0.0761904761904762,0.7714285714285715,0.047619047619047616,0.0,0.0,0.0,30,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,late,104,,0,0,,0.0673076923076923,0.0673076923076923,0.0,0.0,,0.0,,0,0.0673076923076923,0.11538461538461539,0.08653846153846154,0.7596153846153846,0.038461538461538464,0.0,0.0,0.0,30,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,early,105,,0,0,,0.047619047619047616,0.047619047619047616,0.0,0.0,4.0,0.25,,0,0.0380952380952381,0.0380952380952381,0.0380952380952381,0.8095238095238095,0.11428571428571428,0.0,0.0,0.0,60,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,middle,105,,0,0,,0.02857142857142857,0.02857142857142857,0.0,0.0,,0.0,,0,0.06666666666666667,0.10476190476190476,0.0761904761904762,0.7714285714285715,0.047619047619047616,0.0,0.0,0.0,60,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,late,104,,0,0,,0.0673076923076923,0.0673076923076923,0.0,0.0,,0.0,,0,0.0673076923076923,0.11538461538461539,0.08653846153846154,0.7596153846153846,0.038461538461538464,0.0,0.0,0.0,60,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,early,105,,0,0,,0.047619047619047616,0.047619047619047616,0.0,0.0,4.0,0.25,,0,0.0380952380952381,0.0380952380952381,0.0380952380952381,0.8095238095238095,0.11428571428571428,0.0,0.0,0.0,100,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,middle,105,,0,0,,0.02857142857142857,0.02857142857142857,0.0,0.0,,0.0,,0,0.06666666666666667,0.10476190476190476,0.0761904761904762,0.7714285714285715,0.047619047619047616,0.0,0.0,0.0,100,0.7665363888888889,True
ActPlane,claude:751b5619-2e3b-4583-97ad-46bcc1faa0a4,claude,late,104,,0,0,,0.0673076923076923,0.0673076923076923,0.0,0.0,,0.0,,0,0.0673076923076923,0.11538461538461539,0.08653846153846154,0.7596153846153846,0.038461538461538464,0.0,0.0,0.0,100,0.7665363888888889,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,early,180,0.0,4,0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,,0.0,,0,0.08888888888888889,0.17777777777777778,0.08888888888888889,0.6833333333333333,0.03333333333333333,0.0,0.016666666666666666,0.0,30,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,middle,180,,0,0,,0.022222222222222223,0.022222222222222223,0.0,0.0,,0.0,,0,0.1388888888888889,0.15555555555555556,0.14444444444444443,0.6333333333333333,0.03888888888888889,0.0,0.027777777777777776,0.0,30,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,late,179,,0,0,,0.0223463687150838,0.0223463687150838,0.0,0.0,,0.0,,0,0.17318435754189945,0.16201117318435754,0.18435754189944134,0.5363128491620112,0.0111731843575419,0.0,0.10614525139664804,0.0,30,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,early,180,0.0,4,0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,,0.0,,0,0.08888888888888889,0.17777777777777778,0.08888888888888889,0.6833333333333333,0.03333333333333333,0.0,0.016666666666666666,0.0,60,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,middle,180,,0,0,,0.022222222222222223,0.022222222222222223,0.0,0.0,,0.0,,0,0.1388888888888889,0.15555555555555556,0.14444444444444443,0.6333333333333333,0.03888888888888889,0.0,0.027777777777777776,0.0,60,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,late,179,,0,0,,0.0223463687150838,0.0223463687150838,0.0,0.0,,0.0,,0,0.17318435754189945,0.16201117318435754,0.18435754189944134,0.5363128491620112,0.0111731843575419,0.0,0.10614525139664804,0.0,60,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,early,180,0.0,4,0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,,0.0,,0,0.08888888888888889,0.17777777777777778,0.08888888888888889,0.6833333333333333,0.03333333333333333,0.0,0.016666666666666666,0.0,100,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,middle,180,,0,0,,0.022222222222222223,0.022222222222222223,0.0,0.0,,0.0,,0,0.1388888888888889,0.15555555555555556,0.14444444444444443,0.6333333333333333,0.03888888888888889,0.0,0.027777777777777776,0.0,100,0.8755605555555556,True
ActPlane,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,claude,late,179,,0,0,,0.0223463687150838,0.0223463687150838,0.0,0.0,,0.0,,0,0.17318435754189945,0.16201117318435754,0.18435754189944134,0.5363128491620112,0.0111731843575419,0.0,0.10614525139664804,0.0,100,0.8755605555555556,True
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,early,63,0.4,25,10,0.4,0.07936507936507936,0.07936507936507936,0.0,0.0,1.0,1.0,,0,0.015873015873015872,0.38095238095238093,0.015873015873015872,0.5555555555555556,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,30,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,middle,63,0.7777777777777778,18,14,0.7777777777777778,0.0,0.0,0.0,0.72,3.5714285714285716,1.0,,0,0.3968253968253968,0.2698412698412698,0.3968253968253968,0.09523809523809523,0.015873015873015872,0.0,0.2222222222222222,0.0,30,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,late,63,0.5555555555555556,9,5,0.5555555555555556,0.031746031746031744,0.031746031746031744,0.0,0.16666666666666666,1.5,1.0,,0,0.09523809523809523,0.12698412698412698,0.09523809523809523,0.7142857142857143,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.0,30,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,early,63,0.4,25,10,0.4,0.07936507936507936,0.07936507936507936,0.0,0.0,1.0,1.0,,0,0.015873015873015872,0.38095238095238093,0.015873015873015872,0.5555555555555556,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,60,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,middle,63,0.7777777777777778,18,14,0.7777777777777778,0.0,0.0,0.0,0.72,3.5714285714285716,1.0,,0,0.3968253968253968,0.2698412698412698,0.3968253968253968,0.09523809523809523,0.015873015873015872,0.0,0.2222222222222222,0.0,60,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,late,63,0.5555555555555556,9,5,0.5555555555555556,0.031746031746031744,0.031746031746031744,0.0,0.16666666666666666,1.5,1.0,,0,0.09523809523809523,0.12698412698412698,0.09523809523809523,0.7142857142857143,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.0,60,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,early,63,0.4,25,10,0.4,0.07936507936507936,0.07936507936507936,0.0,0.0,1.0,1.0,,0,0.015873015873015872,0.38095238095238093,0.015873015873015872,0.5555555555555556,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,100,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,middle,63,0.7777777777777778,18,14,0.7777777777777778,0.0,0.0,0.0,0.72,3.5714285714285716,1.0,,0,0.3968253968253968,0.2698412698412698,0.3968253968253968,0.09523809523809523,0.015873015873015872,0.0,0.2222222222222222,0.0,100,13.3649275,False
ActPlane,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,claude,late,63,0.5555555555555556,9,5,0.5555555555555556,0.031746031746031744,0.031746031746031744,0.0,0.16666666666666666,1.5,1.0,,0,0.09523809523809523,0.12698412698412698,0.09523809523809523,0.7142857142857143,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.0,100,13.3649275,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,early,415,0.0,2,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.01927710843373494,0.0,0.0,0.8891566265060241,0.0,0.0,0.09156626506024096,30,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,middle,414,0.6,20,12,0.6,0.0,0.0,0.0,0.3333333333333333,1.5,1.0,,0,0.007246376811594203,0.050724637681159424,0.007246376811594203,0.07729468599033816,0.8260869565217391,0.0,0.0,0.03864734299516908,30,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,late,414,0.6666666666666666,57,38,0.6666666666666666,0.050724637681159424,0.05121951219512195,0.00966183574879227,0.5833333333333334,4.0,1.0,,0,0.11594202898550725,0.14251207729468598,0.12318840579710146,0.4927536231884058,0.22946859903381642,0.0,0.012077294685990338,0.0,30,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,early,415,0.0,2,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.01927710843373494,0.0,0.0,0.8891566265060241,0.0,0.0,0.09156626506024096,60,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,middle,414,0.6,20,12,0.6,0.0,0.0,0.0,0.3333333333333333,1.5,1.0,,0,0.007246376811594203,0.050724637681159424,0.007246376811594203,0.07729468599033816,0.8260869565217391,0.0,0.0,0.03864734299516908,60,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,late,414,0.6666666666666666,57,38,0.6666666666666666,0.050724637681159424,0.05121951219512195,0.00966183574879227,0.5833333333333334,4.0,1.0,,0,0.11594202898550725,0.14251207729468598,0.12318840579710146,0.4927536231884058,0.22946859903381642,0.0,0.012077294685990338,0.0,60,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,early,415,0.0,2,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.01927710843373494,0.0,0.0,0.8891566265060241,0.0,0.0,0.09156626506024096,100,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,middle,414,0.6,20,12,0.6,0.0,0.0,0.0,0.3333333333333333,1.5,1.0,,0,0.007246376811594203,0.050724637681159424,0.007246376811594203,0.07729468599033816,0.8260869565217391,0.0,0.0,0.03864734299516908,100,12.528777777777778,False
ActPlane,claude:d1fa99b3-9a2d-4016-8847-e4158e1a0b5d,claude,late,414,0.6666666666666666,57,38,0.6666666666666666,0.050724637681159424,0.05121951219512195,0.00966183574879227,0.5833333333333334,4.0,1.0,,0,0.11594202898550725,0.14251207729468598,0.12318840579710146,0.4927536231884058,0.22946859903381642,0.0,0.012077294685990338,0.0,100,12.528777777777778,False
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,early,160,0.39622641509433965,53,21,0.4117647058823529,0.0125,0.017699115044247787,0.29375,0.1111111111111111,1.125,1.5555555555555556,13.0,9,0.05625,0.0,0.05625,0.70625,0.0,0.025,0.0,0.2125,30,9.684407222222223,False
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,middle,160,0.5,28,14,0.5,0.0375,0.04580152671755725,0.18125,0.2222222222222222,1.0,1.5555555555555556,24.0,9,0.05625,0.0,0.05625,0.8125,0.0,0.01875,0.0,0.1125,30,9.684407222222223,False
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,late,159,0.7333333333333333,30,22,0.7307692307692307,0.018867924528301886,0.02097902097902098,0.10062893081761007,0.125,1.4545454545454546,1.1875,4.5,16,0.10062893081761007,0.0,0.10062893081761007,0.89937106918239,0.0,0.0,0.0,0.0,30,9.684407222222223,False
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,early,160,0.39622641509433965,53,21,0.4117647058823529,0.0125,0.017699115044247787,0.29375,0.1111111111111111,1.125,1.5555555555555556,13.0,9,0.05625,0.0,0.05625,0.70625,0.0,0.025,0.0,0.2125,60,9.684407222222223,False
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,middle,160,0.5,28,14,0.5,0.0375,0.04580152671755725,0.18125,0.2222222222222222,1.0,1.5555555555555556,24.0,9,0.05625,0.0,0.05625,0.8125,0.0,0.01875,0.0,0.1125,60,9.684407222222223,False
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,late,159,0.7333333333333333,30,22,0.7307692307692307,0.018867924528301886,0.02097902097902098,0.10062893081761007,0.125,1.4545454545454546,1.1875,4.5,16,0.10062893081761007,0.0,0.10062893081761007,0.89937106918239,0.0,0.0,0.0,0.0,60,9.684407222222223,False
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,early,160,0.39622641509433965,53,21,0.4117647058823529,0.0125,0.017699115044247787,0.29375,0.1111111111111111,1.125,1.5555555555555556,13.0,9,0.05625,0.0,0.05625,0.70625,0.0,0.025,0.0,0.2125,100,9.684407222222223,False
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,middle,160,0.5,28,14,0.5,0.0375,0.04580152671755725,0.18125,0.2222222222222222,1.0,1.5555555555555556,24.0,9,0.05625,0.0,0.05625,0.8125,0.0,0.01875,0.0,0.1125,100,9.684407222222223,False
ActPlane,codex:019e8721-5088-7cf1-8da4-eecc378eebdc,codex,late,159,0.7333333333333333,30,22,0.7307692307692307,0.018867924528301886,0.02097902097902098,0.10062893081761007,0.125,1.4545454545454546,1.1875,4.5,16,0.10062893081761007,0.0,0.10062893081761007,0.89937106918239,0.0,0.0,0.0,0.0,100,9.684407222222223,False
ActPlane,codex:019e8b07-1a61-7c42-a077-2d39424e6f63,codex,early,2101,0.5588235294117647,204,114,0.5721925133689839,0.033793431699190864,0.05014124293785311,0.3260352213231794,0.14492753623188406,2.6538461538461537,1.0724637681159421,32.0,67,0.03284150404569253,0.0,0.03284150404569253,0.6772965254640647,0.0,0.02237029985721085,0.0,0.26749167063303186,30,8.187256666666666,False
