project,session_id,vendor,slice,calls,repeat_read_share,read_actions,repeat_read_actions,reread_call_share,failure_share,resolved_failure_share,observed_share,recent_reedit_share,edit_calls_per_path,paths_per_edit_call,patch_lines_median,patch_lines_n,edit_share,tool_read_share,tool_edit_share,tool_shell_share,tool_network_share,tool_plan_share,tool_subagent_share,tool_tool_share,max_internal_gap_hours,noncomposite_8h
ActPlane,claude:f59f246d-712f-4bf2-8e0d-da7b04f61afe,claude,7,53,0.96,25,24,0.96,0.018867924528301886,0.018867924528301886,0.0,0.6,4.0,1.0,,0,0.37735849056603776,0.4716981132075472,0.39622641509433965,0.1320754716981132,0.0,0.0,0.0,0.0,2.567956111111111,True
ActPlane,claude:f59f246d-712f-4bf2-8e0d-da7b04f61afe,claude,8,52,1.0,25,25,1.0,0.038461538461538464,0.038461538461538464,0.0,0.6153846153846154,3.25,1.0,,0,0.25,0.4807692307692308,0.2692307692307692,0.25,0.0,0.0,0.0,0.0,2.567956111111111,True
ActPlane,claude:f59f246d-712f-4bf2-8e0d-da7b04f61afe,claude,9,53,1.0,23,23,1.0,0.018867924528301886,0.018867924528301886,0.0,0.8260869565217391,7.666666666666667,1.0,,0,0.4339622641509434,0.4339622641509434,0.4528301886792453,0.11320754716981132,0.0,0.0,0.0,0.0,2.567956111111111,True
ActPlane,claude:f59f246d-712f-4bf2-8e0d-da7b04f61afe,claude,10,53,1.0,18,18,1.0,0.018867924528301886,0.018867924528301886,0.0,0.8571428571428571,7.0,1.0,,0,0.39622641509433965,0.33962264150943394,0.41509433962264153,0.24528301886792453,0.0,0.0,0.0,0.0,2.567956111111111,True
ActPlane,codex:019eb41f-ee4e-7712-a2ee-0b25efda4a38,codex,1,23,0.2857142857142857,7,2,0.3333333333333333,0.08695652173913043,0.08695652173913043,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.330604166666667,True
ActPlane,codex:019eb41f-ee4e-7712-a2ee-0b25efda4a38,codex,2,23,0.625,8,5,0.625,0.043478260869565216,0.05,0.13043478260869565,0.3333333333333333,1.5,1.0,18.0,3,0.13043478260869565,0.0,0.13043478260869565,0.8695652173913043,0.0,0.0,0.0,0.0,3.330604166666667,True
ActPlane,codex:019eb41f-ee4e-7712-a2ee-0b25efda4a38,codex,3,23,1.0,8,8,1.0,0.13043478260869565,0.15,0.13043478260869565,0.6666666666666666,3.0,1.0,13.0,3,0.13043478260869565,0.0,0.13043478260869565,0.8695652173913043,0.0,0.0,0.0,0.0,3.330604166666667,True
ActPlane,codex:019eb41f-ee4e-7712-a2ee-0b25efda4a38,codex,4,23,1.0,2,2,1.0,0.043478260869565216,0.05,0.13043478260869565,1.0,2.0,1.0,8.5,2,0.08695652173913043,0.0,0.08695652173913043,0.8695652173913043,0.0,0.0,0.0,0.043478260869565216,3.330604166666667,True
ActPlane,codex:019eb41f-ee4e-7712-a2ee-0b25efda4a38,codex,5,22,0.4583333333333333,24,11,0.5263157894736842,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.330604166666667,True
ActPlane,codex:019eb41f-ee4e-7712-a2ee-0b25efda4a38,codex,6,23,0.9166666666666666,12,11,0.9166666666666666,0.08695652173913043,0.1111111111111111,0.21739130434782608,0.6,2.5,1.0,13.0,5,0.21739130434782608,0.0,0.21739130434782608,0.782608695652174,0.0,0.0,0.0,0.0,3.330604166666667,True
ActPlane,codex:019eb41f-ee4e-7712-a2ee-0b25efda4a38,codex,7,23,0.6666666666666666,6,4,0.8,0.0,0.0,0.043478260869565216,0.0,1.0,1.0,21.0,1,0.043478260869565216,0.0,0.043478260869565216,0.9565217391304348,0.0,0.0,0.0,0.0,3.330604166666667,True
ActPlane,codex:019eb41f-ee4e-7712-a2ee-0b25efda4a38,codex,8,23,0.75,12,9,0.8181818181818182,0.0,0.0,0.08695652173913043,0.0,1.0,1.0,34.0,2,0.08695652173913043,0.0,0.08695652173913043,0.9130434782608695,0.0,0.0,0.0,0.0,3.330604166666667,True
ActPlane,codex:019eb41f-ee4e-7712-a2ee-0b25efda4a38,codex,9,23,1.0,5,5,1.0,0.13043478260869565,0.15789473684210525,0.17391304347826086,0.25,1.3333333333333333,1.0,4.0,4,0.17391304347826086,0.0,0.17391304347826086,0.8260869565217391,0.0,0.0,0.0,0.0,3.330604166666667,True
ActPlane,codex:019eb41f-ee4e-7712-a2ee-0b25efda4a38,codex,10,23,0.3333333333333333,9,3,0.3333333333333333,0.043478260869565216,0.047619047619047616,0.08695652173913043,0.0,1.0,1.0,3.0,2,0.08695652173913043,0.0,0.08695652173913043,0.9130434782608695,0.0,0.0,0.0,0.0,3.330604166666667,True
ActPlane,claude:5820ca50-54ca-47f4-b7bc-17a949f0a5c8,claude,1,11,0.0,5,0,0.0,0.18181818181818182,0.18181818181818182,0.0,,,,,0,0.0,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.7720211111111112,True
ActPlane,claude:5820ca50-54ca-47f4-b7bc-17a949f0a5c8,claude,2,11,0.5714285714285714,7,4,0.5714285714285714,0.0,0.0,0.0,0.5,2.0,1.0,,0,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.7720211111111112,True
ActPlane,claude:5820ca50-54ca-47f4-b7bc-17a949f0a5c8,claude,3,11,1.0,4,4,1.0,0.09090909090909091,0.09090909090909091,0.0,0.8333333333333334,2.0,1.0,,0,0.5454545454545454,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.7720211111111112,True
ActPlane,claude:5820ca50-54ca-47f4-b7bc-17a949f0a5c8,claude,4,11,1.0,3,3,1.0,0.0,0.0,0.0,1.0,8.0,1.0,,0,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.7720211111111112,True
ActPlane,claude:5820ca50-54ca-47f4-b7bc-17a949f0a5c8,claude,5,11,1.0,4,4,1.0,0.0,0.0,0.0,1.0,6.0,1.0,,0,0.5454545454545454,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,0.0,0.7720211111111112,True
ActPlane,claude:5820ca50-54ca-47f4-b7bc-17a949f0a5c8,claude,6,11,1.0,4,4,1.0,0.18181818181818182,0.18181818181818182,0.0,1.0,2.0,1.0,,0,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.0,0.7720211111111112,True
ActPlane,claude:5820ca50-54ca-47f4-b7bc-17a949f0a5c8,claude,7,11,1.0,4,4,1.0,0.0,0.0,0.0,0.25,1.3333333333333333,1.0,,0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.0,0.7720211111111112,True
ActPlane,claude:5820ca50-54ca-47f4-b7bc-17a949f0a5c8,claude,8,11,1.0,5,5,1.0,0.09090909090909091,0.09090909090909091,0.0,0.5,2.0,1.0,,0,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0,0.7720211111111112,True
ActPlane,claude:5820ca50-54ca-47f4-b7bc-17a949f0a5c8,claude,9,11,1.0,4,4,1.0,0.18181818181818182,0.18181818181818182,0.0,1.0,5.0,1.0,,0,0.45454545454545453,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.7720211111111112,True
ActPlane,claude:5820ca50-54ca-47f4-b7bc-17a949f0a5c8,claude,10,11,1.0,7,7,1.0,0.09090909090909091,0.09090909090909091,0.0,1.0,3.0,1.0,,0,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.7720211111111112,True
ActPlane,claude:e397e0a1-82be-4934-958d-534cbbf73bb6,claude,1,5,0.0,4,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.6624752777777778,True
ActPlane,claude:e397e0a1-82be-4934-958d-534cbbf73bb6,claude,2,4,0.25,4,1,0.25,0.0,0.0,0.0,,,,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624752777777778,True
ActPlane,claude:e397e0a1-82be-4934-958d-534cbbf73bb6,claude,3,5,1.0,4,4,1.0,0.0,0.0,0.0,,,,,0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.6624752777777778,True
ActPlane,claude:e397e0a1-82be-4934-958d-534cbbf73bb6,claude,4,4,1.0,3,3,1.0,0.25,0.25,0.0,,,,,0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.6624752777777778,True
ActPlane,claude:e397e0a1-82be-4934-958d-534cbbf73bb6,claude,5,5,1.0,3,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,0,0.4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.6624752777777778,True
ActPlane,claude:e397e0a1-82be-4934-958d-534cbbf73bb6,claude,6,5,1.0,5,5,1.0,0.0,0.0,0.0,,,,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624752777777778,True
ActPlane,claude:e397e0a1-82be-4934-958d-534cbbf73bb6,claude,7,4,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624752777777778,True
ActPlane,claude:e397e0a1-82be-4934-958d-534cbbf73bb6,claude,8,5,0.5,2,1,0.5,0.0,0.0,0.0,0.0,1.0,1.0,,0,0.2,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.6624752777777778,True
ActPlane,claude:e397e0a1-82be-4934-958d-534cbbf73bb6,claude,9,4,1.0,2,2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.6624752777777778,True
ActPlane,claude:e397e0a1-82be-4934-958d-534cbbf73bb6,claude,10,5,1.0,2,2,1.0,0.2,0.2,0.0,1.0,2.0,1.0,,0,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.6624752777777778,True
ActPlane,claude:83c2ff29-c8ea-427d-bd60-4b028316e7e1,claude,1,114,0.4666666666666667,15,7,0.4666666666666667,0.0,0.0,0.0,,,,,0,0.0,0.13157894736842105,0.0,0.12280701754385964,0.7105263157894737,0.0,0.03508771929824561,0.0,8.765975555555556,False
ActPlane,claude:83c2ff29-c8ea-427d-bd60-4b028316e7e1,claude,2,113,0.9,20,18,0.9,0.02654867256637168,0.02654867256637168,0.0,0.3333333333333333,1.5,1.0,,0,0.05309734513274336,0.17699115044247787,0.07079646017699115,0.168141592920354,0.5752212389380531,0.0,0.0,0.008849557522123894,8.765975555555556,False
ActPlane,claude:83c2ff29-c8ea-427d-bd60-4b028316e7e1,claude,3,114,0.9428571428571428,35,33,0.9428571428571428,0.008771929824561403,0.008771929824561403,0.0,0.5555555555555556,5.4,1.0,,0,0.23684210526315788,0.3157894736842105,0.23684210526315788,0.35964912280701755,0.06140350877192982,0.0,0.017543859649122806,0.008771929824561403,8.765975555555556,False
ActPlane,claude:83c2ff29-c8ea-427d-bd60-4b028316e7e1,claude,4,114,1.0,54,54,1.0,0.008771929824561403,0.008771929824561403,0.0,0.6285714285714286,7.0,1.0,,0,0.30701754385964913,0.47368421052631576,0.3157894736842105,0.13157894736842105,0.043859649122807015,0.0,0.03508771929824561,0.0,8.765975555555556,False
ActPlane,claude:83c2ff29-c8ea-427d-bd60-4b028316e7e1,claude,5,113,1.0,53,53,1.0,0.02654867256637168,0.02654867256637168,0.0,0.9821428571428571,28.0,1.0,,0,0.49557522123893805,0.4690265486725664,0.5221238938053098,0.008849557522123894,0.0,0.0,0.0,0.0,8.765975555555556,False
ActPlane,claude:83c2ff29-c8ea-427d-bd60-4b028316e7e1,claude,6,114,0.972972972972973,37,36,0.972972972972973,0.02631578947368421,0.02631578947368421,0.0,0.9264705882352942,13.6,1.0,,0,0.5964912280701754,0.32456140350877194,0.6228070175438597,0.05263157894736842,0.0,0.0,0.0,0.0,8.765975555555556,False
ActPlane,claude:83c2ff29-c8ea-427d-bd60-4b028316e7e1,claude,7,114,1.0,12,12,1.0,0.02631578947368421,0.028037383177570093,0.06140350877192982,0.875,5.333333333333333,1.0,,0,0.14035087719298245,0.10526315789473684,0.14035087719298245,0.0,0.6754385964912281,0.0,0.07894736842105263,0.0,8.765975555555556,False
ActPlane,claude:83c2ff29-c8ea-427d-bd60-4b028316e7e1,claude,8,114,,0,0,,0.06140350877192982,0.061946902654867256,0.008771929824561403,,,,,0,0.0,0.0,0.0,0.02631578947368421,0.9736842105263158,0.0,0.0,0.0,8.765975555555556,False
ActPlane,claude:83c2ff29-c8ea-427d-bd60-4b028316e7e1,claude,9,113,,0,0,,0.035398230088495575,0.035398230088495575,0.0,0.0,1.0,1.0,,0,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.02654867256637168,0.9469026548672567,0.0,0.008849557522123894,0.0,8.765975555555556,False
ActPlane,claude:83c2ff29-c8ea-427d-bd60-4b028316e7e1,claude,10,114,0.8666666666666667,15,13,0.9285714285714286,0.043859649122807015,0.043859649122807015,0.0,0.26666666666666666,5.0,0.4666666666666667,,0,0.13157894736842105,0.13157894736842105,0.14035087719298245,0.16666666666666666,0.5614035087719298,0.0,0.0,0.0,8.765975555555556,False
ActPlane,claude:3bfa6632-02db-43d0-af47-9c23f6508142,claude,1,14,0.0,8,0,0.0,0.0,0.0,0.0,0.75,4.0,1.0,,0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.17373305555555554,True
ActPlane,claude:3bfa6632-02db-43d0-af47-9c23f6508142,claude,2,14,0.0,2,0,0.0,0.0,0.0,0.0,0.8,5.0,1.0,,0,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.17373305555555554,True
ActPlane,claude:3bfa6632-02db-43d0-af47-9c23f6508142,claude,3,14,1.0,1,1,1.0,0.35714285714285715,0.35714285714285715,0.0,0.75,4.0,1.0,,0,0.5714285714285714,0.07142857142857142,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.17373305555555554,True
ActPlane,claude:3bfa6632-02db-43d0-af47-9c23f6508142,claude,4,14,,0,0,,0.0,0.0,0.0,0.9285714285714286,14.0,1.0,,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17373305555555554,True
ActPlane,claude:3bfa6632-02db-43d0-af47-9c23f6508142,claude,5,14,1.0,2,2,1.0,0.0,0.0,0.0,0.5,1.3333333333333333,1.0,,0,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.0,0.0,0.0,0.0,0.17373305555555554,True
ActPlane,claude:3bfa6632-02db-43d0-af47-9c23f6508142,claude,6,14,0.5,2,1,0.5,0.0,0.0,0.0,0.0,,0.0,,0,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.0,0.17373305555555554,True
ActPlane,claude:3bfa6632-02db-43d0-af47-9c23f6508142,claude,7,14,1.0,3,3,1.0,0.0,0.0,0.0,,,,,0,0.0,0.8571428571428571,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.17373305555555554,True
ActPlane,claude:3bfa6632-02db-43d0-af47-9c23f6508142,claude,8,14,,0,0,,0.0,0.0,0.0,0.4444444444444444,1.8,1.0,,0,0.6428571428571429,0.14285714285714285,0.6428571428571429,0.21428571428571427,0.0,0.0,0.0,0.0,0.17373305555555554,True
ActPlane,claude:3bfa6632-02db-43d0-af47-9c23f6508142,claude,9,14,,0,0,,0.0,0.0,0.0,0.0,,0.0,,0,0.6428571428571429,0.2857142857142857,0.6428571428571429,0.07142857142857142,0.0,0.0,0.0,0.0,0.17373305555555554,True
ActPlane,claude:3bfa6632-02db-43d0-af47-9c23f6508142,claude,10,14,,0,0,,0.0,0.0,0.0,0.0,5.0,0.2,,0,0.7142857142857143,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.17373305555555554,True
ActPlane,codex:019ebfa5-7d5b-76a2-94b7-fb066ce0b27a,codex,1,884,0.8533333333333334,300,256,0.8581081081081081,0.0418552036199095,0.05393586005830904,0.2239819004524887,0.5414012738853503,7.85,1.089171974522293,21.0,157,0.17760180995475114,0.0,0.17760180995475114,0.7760180995475113,0.0,0.0418552036199095,0.0,0.004524886877828055,8.602638333333333,False
ActPlane,codex:019ebfa5-7d5b-76a2-94b7-fb066ce0b27a,codex,2,884,0.9752650176678446,283,276,0.9818181818181818,0.05995475113122172,0.07886904761904762,0.2398190045248869,0.5847953216374269,9.5,1.0058479532163742,17.0,171,0.19343891402714933,0.0,0.19457013574660634,0.754524886877828,0.0,0.03959276018099547,0.0,0.011312217194570135,8.602638333333333,False
ActPlane,codex:019ebfa5-7d5b-76a2-94b7-fb066ce0b27a,codex,3,885,0.9891891891891892,185,183,0.9891304347826086,0.04858757062146893,0.06750392464678179,0.280225988700565,0.5263157894736842,16.88888888888889,1.0,9.0,152,0.17175141242937852,0.0,0.17175141242937852,0.7231638418079096,0.0,0.0576271186440678,0.0,0.04745762711864407,8.602638333333333,False
ActPlane,codex:019ebfa5-7d5b-76a2-94b7-fb066ce0b27a,codex,4,884,1.0,265,265,1.0,0.038461538461538464,0.05457463884430177,0.29524886877828055,0.5699481865284974,10.722222222222221,1.0,14.0,193,0.21832579185520362,0.0,0.21945701357466063,0.7002262443438914,0.0,0.03619909502262444,0.0,0.04411764705882353,8.602638333333333,False
ActPlane,codex:019ebfa5-7d5b-76a2-94b7-fb066ce0b27a,codex,5,884,0.988950276243094,362,358,0.9880597014925373,0.0418552036199095,0.05285714285714286,0.2081447963800905,0.4016393442622951,5.545454545454546,1.0,16.0,122,0.13800904977375567,0.0,0.13914027149321267,0.7861990950226244,0.0,0.026018099547511313,0.006787330316742082,0.0418552036199095,8.602638333333333,False
ActPlane,codex:019ebfa5-7d5b-76a2-94b7-fb066ce0b27a,codex,6,884,1.0,379,379,1.0,0.03506787330316742,0.04366197183098591,0.19683257918552036,0.4852941176470588,6.8,1.0,11.0,136,0.15384615384615385,0.0,0.15497737556561086,0.8009049773755657,0.0,0.026018099547511313,0.01583710407239819,0.0022624434389140274,8.602638333333333,False
ActPlane,codex:019ebfa5-7d5b-76a2-94b7-fb066ce0b27a,codex,7,884,0.9961389961389961,259,258,0.99609375,0.03733031674208145,0.048034934497816595,0.2228506787330317,0.4166666666666667,10.0,1.0,7.0,120,0.13574660633484162,0.0,0.13574660633484162,0.7760180995475113,0.0,0.042986425339366516,0.032805429864253395,0.012443438914027148,8.602638333333333,False
ActPlane,codex:019ebfa5-7d5b-76a2-94b7-fb066ce0b27a,codex,8,885,0.9683794466403162,253,245,0.967479674796748,0.04067796610169491,0.05006954102920723,0.18757062146892656,0.3723404255319149,7.833333333333333,1.0,26.0,94,0.10621468926553672,0.0,0.10621468926553672,0.8101694915254237,0.0,0.04293785310734463,0.03502824858757062,0.005649717514124294,8.602638333333333,False
ActPlane,codex:019ebfa5-7d5b-76a2-94b7-fb066ce0b27a,codex,9,884,0.8300970873786407,206,171,0.8711340206185567,0.02828054298642534,0.03342245989304813,0.15384615384615385,0.34210526315789475,3.257142857142857,1.0087719298245614,15.0,113,0.12895927601809956,0.0,0.12895927601809956,0.8393665158371041,0.0,0.011312217194570135,0.0022624434389140274,0.01809954751131222,8.602638333333333,False
ActPlane,codex:019ebfa5-7d5b-76a2-94b7-fb066ce0b27a,codex,10,884,0.8248587570621468,177,146,0.844311377245509,0.038461538461538464,0.047685834502103785,0.19343891402714933,0.2465753424657534,1.489795918367347,1.36986301369863,8.0,73,0.08257918552036199,0.0,0.08257918552036199,0.8088235294117647,0.0,0.0,0.003393665158371041,0.10520361990950226,8.602638333333333,False
ActPlane,codex:019ec8e1-f7e1-7e03-8a13-f5818ab70e9e,codex,1,6,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030320833333333335,True
ActPlane,codex:019ec8e1-f7e1-7e03-8a13-f5818ab70e9e,codex,2,5,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030320833333333335,True
ActPlane,codex:019ec8e1-f7e1-7e03-8a13-f5818ab70e9e,codex,3,6,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030320833333333335,True
ActPlane,codex:019ec8e1-f7e1-7e03-8a13-f5818ab70e9e,codex,4,5,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030320833333333335,True
ActPlane,codex:019ec8e1-f7e1-7e03-8a13-f5818ab70e9e,codex,5,6,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030320833333333335,True
ActPlane,codex:019ec8e1-f7e1-7e03-8a13-f5818ab70e9e,codex,6,6,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030320833333333335,True
ActPlane,codex:019ec8e1-f7e1-7e03-8a13-f5818ab70e9e,codex,7,5,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030320833333333335,True
ActPlane,codex:019ec8e1-f7e1-7e03-8a13-f5818ab70e9e,codex,8,6,,0,0,,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030320833333333335,True
ActPlane,codex:019ec8e1-f7e1-7e03-8a13-f5818ab70e9e,codex,9,5,,0,0,,0.6,0.6,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030320833333333335,True
ActPlane,codex:019ec8e1-f7e1-7e03-8a13-f5818ab70e9e,codex,10,6,,0,0,,0.16666666666666666,0.16666666666666666,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030320833333333335,True
ActPlane,claude:9734dd6c-3060-4fcc-9a77-ea8aa6aa3622,claude,1,53,0.5714285714285714,14,8,0.5714285714285714,0.0,0.0,0.0,0.5454545454545454,2.75,1.0,,0,0.6226415094339622,0.2830188679245283,0.6226415094339622,0.05660377358490566,0.0,0.0,0.0,0.03773584905660377,27.436210555555554,False
ActPlane,claude:9734dd6c-3060-4fcc-9a77-ea8aa6aa3622,claude,2,52,1.0,18,18,1.0,0.0,0.0,0.0,0.88,12.5,1.0,,0,0.4807692307692308,0.38461538461538464,0.4807692307692308,0.11538461538461539,0.0,0.0,0.0,0.019230769230769232,27.436210555555554,False
ActPlane,claude:9734dd6c-3060-4fcc-9a77-ea8aa6aa3622,claude,3,53,0.8888888888888888,9,8,0.8888888888888888,0.018867924528301886,0.018867924528301886,0.0,0.9166666666666666,12.0,1.0,,0,0.6792452830188679,0.20754716981132076,0.6792452830188679,0.11320754716981132,0.0,0.0,0.0,0.0,27.436210555555554,False
ActPlane,claude:9734dd6c-3060-4fcc-9a77-ea8aa6aa3622,claude,4,53,1.0,3,3,1.0,0.0,0.0,0.0,0.8913043478260869,9.2,1.0,,0,0.8679245283018868,0.05660377358490566,0.8679245283018868,0.07547169811320754,0.0,0.0,0.0,0.0,27.436210555555554,False
ActPlane,claude:9734dd6c-3060-4fcc-9a77-ea8aa6aa3622,claude,5,52,,0,0,,0.0,0.0,0.0,0.9361702127659575,15.666666666666666,1.0,,0,0.9038461538461539,0.0,0.9038461538461539,0.09615384615384616,0.0,0.0,0.0,0.0,27.436210555555554,False
ActPlane,claude:9734dd6c-3060-4fcc-9a77-ea8aa6aa3622,claude,6,53,0.8,10,8,0.8,0.0,0.0,0.0,0.7241379310344828,4.142857142857143,1.0,,0,0.5471698113207547,0.18867924528301888,0.5471698113207547,0.2641509433962264,0.0,0.0,0.0,0.0,27.436210555555554,False
ActPlane,claude:9734dd6c-3060-4fcc-9a77-ea8aa6aa3622,claude,7,53,0.6,5,3,0.6,0.07547169811320754,0.07547169811320754,0.0,0.6666666666666666,3.0,1.0,,0,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.7547169811320755,0.0,0.0,0.0,0.018867924528301886,27.436210555555554,False
ActPlane,claude:9734dd6c-3060-4fcc-9a77-ea8aa6aa3622,claude,8,53,0.8333333333333334,6,5,0.8333333333333334,0.018867924528301886,0.018867924528301886,0.0,0.5,5.0,0.7,,0,0.18867924528301888,0.18867924528301888,0.18867924528301888,0.6226415094339622,0.0,0.0,0.0,0.0,27.436210555555554,False
ActPlane,claude:9734dd6c-3060-4fcc-9a77-ea8aa6aa3622,claude,9,52,1.0,2,2,1.0,0.038461538461538464,0.038461538461538464,0.0,0.0,,0.0,,0,0.28846153846153844,0.17307692307692307,0.3269230769230769,0.5,0.0,0.0,0.0,0.0,27.436210555555554,False
ActPlane,claude:9734dd6c-3060-4fcc-9a77-ea8aa6aa3622,claude,10,53,0.7,10,7,0.7,0.018867924528301886,0.018867924528301886,0.0,0.6428571428571429,3.5,0.9285714285714286,,0,0.2641509433962264,0.20754716981132076,0.2830188679245283,0.4716981132075472,0.0,0.0,0.018867924528301886,0.018867924528301886,27.436210555555554,False
ActPlane,claude:bef98df8-6a5b-47fc-ad53-cd4c2f97bfe0,claude,1,8,,0,0,,0.625,0.625,0.0,,,,,0,0.0,0.625,0.0,0.375,0.0,0.0,0.0,0.0,0.2740075,True
ActPlane,claude:bef98df8-6a5b-47fc-ad53-cd4c2f97bfe0,claude,2,8,,0,0,,0.625,0.625,0.0,,,,,0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.2740075,True
ActPlane,claude:bef98df8-6a5b-47fc-ad53-cd4c2f97bfe0,claude,3,9,0.6666666666666666,3,2,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.75,4.0,1.0,,0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.2740075,True
ActPlane,claude:bef98df8-6a5b-47fc-ad53-cd4c2f97bfe0,claude,4,8,1.0,1,1,1.0,0.0,0.0,0.0,0.75,4.0,0.75,,0,0.5,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.2740075,True
ActPlane,claude:bef98df8-6a5b-47fc-ad53-cd4c2f97bfe0,claude,5,8,1.0,1,1,1.0,0.0,0.0,0.0,1.0,4.0,1.0,,0,0.5,0.125,0.5,0.375,0.0,0.0,0.0,0.0,0.2740075,True
ActPlane,claude:bef98df8-6a5b-47fc-ad53-cd4c2f97bfe0,claude,6,8,1.0,3,3,1.0,0.125,0.125,0.0,1.0,4.0,1.0,,0,0.5,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.2740075,True
ActPlane,claude:bef98df8-6a5b-47fc-ad53-cd4c2f97bfe0,claude,7,8,1.0,2,2,1.0,0.125,0.125,0.0,1.0,5.0,1.0,,0,0.625,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.2740075,True
ActPlane,claude:bef98df8-6a5b-47fc-ad53-cd4c2f97bfe0,claude,8,9,1.0,3,3,1.0,0.0,0.0,0.0,1.0,6.0,1.0,,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.2740075,True
ActPlane,claude:bef98df8-6a5b-47fc-ad53-cd4c2f97bfe0,claude,9,8,1.0,3,3,1.0,0.125,0.125,0.0,1.0,4.0,1.0,,0,0.5,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.2740075,True
ActPlane,claude:bef98df8-6a5b-47fc-ad53-cd4c2f97bfe0,claude,10,8,,0,0,,0.0,0.0,0.0,1.0,2.0,1.0,,0,0.25,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.2740075,True
