project,session_id,vendor,n_prefix,observed_prefix_calls,complete_prefix,previous_session_id,previous_vendor,predecessor_available,unique_worktree,gap_hours,gap_bin,instruction_calls,instruction_share,root_readme_calls,root_readme_share,git_strict_calls,git_strict_share,git_broad_calls,git_broad_share,prior_reread_calls,prior_reread_share,prior_mutation_reread_calls,prior_mutation_reread_share,orientation_calls,orientation_share,narrow_calls,narrow_share,extended_calls,extended_share,broad_calls,broad_share
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,5,5,True,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,True,True,0.022185555555555556,<1h,0,0.0,2,0.4,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2,3,0.6,5,1.0
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,10,10,True,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,True,True,0.022185555555555556,<1h,0,0.0,2,0.2,1,0.1,6,0.6,0,0.0,0,0.0,2,0.2,1,0.1,3,0.3,10,1.0
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,20,20,True,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,True,True,0.022185555555555556,<1h,0,0.0,2,0.1,1,0.05,6,0.3,9,0.45,0,0.0,2,0.1,1,0.05,12,0.6,19,0.95
agentsight,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,5,5,True,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,True,True,1.5434591666666666,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,1,0.2,0,0.0,0,0.0,3,0.6,3,0.6
agentsight,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,10,10,True,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,True,True,1.5434591666666666,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6,1,0.1,1,0.1,0,0.0,6,0.6,7,0.7
agentsight,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,20,20,True,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,True,True,1.5434591666666666,1–6h,0,0.0,0,0.0,1,0.05,2,0.1,13,0.65,3,0.15,1,0.05,1,0.05,14,0.7,16,0.8
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,5,5,True,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,True,True,0.3563838888888889,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,10,10,True,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,True,True,0.3563838888888889,<1h,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,0,0.0,0,0.0,0,0.0,3,0.3,3,0.3
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,20,20,True,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,True,True,0.3563838888888889,<1h,0,0.0,0,0.0,0,0.0,0,0.0,7,0.35,0,0.0,1,0.05,0,0.0,7,0.35,8,0.4
agentsight,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,5,5,True,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,True,True,2.154211666666667,1–6h,0,0.0,1,0.2,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2,2,0.4,4,0.8
agentsight,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,10,10,True,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,True,True,2.154211666666667,1–6h,0,0.0,1,0.1,1,0.1,1,0.1,4,0.4,0,0.0,3,0.3,1,0.1,6,0.6,9,0.9
agentsight,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,20,20,True,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,True,True,2.154211666666667,1–6h,0,0.0,1,0.05,1,0.05,1,0.05,12,0.6,0,0.0,3,0.15,1,0.05,14,0.7,17,0.85
agentsight,codex:019e913b-eeb3-78a1-ba15-cad42eddf411,codex,5,5,True,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,True,True,0.3650586111111111,<1h,0,0.0,0,0.0,1,0.2,3,0.6,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,3,0.6
agentsight,codex:019e913b-eeb3-78a1-ba15-cad42eddf411,codex,10,10,True,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,True,True,0.3650586111111111,<1h,0,0.0,0,0.0,1,0.1,5,0.5,3,0.3,0,0.0,0,0.0,1,0.1,4,0.4,8,0.8
agentsight,codex:019e913b-eeb3-78a1-ba15-cad42eddf411,codex,20,20,True,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,True,True,0.3650586111111111,<1h,0,0.0,0,0.0,1,0.05,5,0.25,7,0.35,0,0.0,0,0.0,1,0.05,8,0.4,12,0.6
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,5,5,True,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,True,True,0.12408,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,1,0.2,0,0.0,2,0.4,3,0.6
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,10,10,True,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,True,True,0.12408,<1h,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,0,0.0,1,0.1,0,0.0,3,0.3,4,0.4
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,20,20,True,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,True,True,0.12408,<1h,0,0.0,0,0.0,0,0.0,0,0.0,3,0.15,0,0.0,4,0.2,0,0.0,3,0.15,7,0.35
agentsight,codex:019e918b-1f49-71d1-9677-3b7e73e80303,codex,5,5,True,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,True,True,0.8910747222222222,<1h,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,2,0.4
agentsight,codex:019e918b-1f49-71d1-9677-3b7e73e80303,codex,10,10,True,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,True,True,0.8910747222222222,<1h,0,0.0,0,0.0,1,0.1,1,0.1,4,0.4,1,0.1,2,0.2,1,0.1,5,0.5,7,0.7
agentsight,codex:019e918b-1f49-71d1-9677-3b7e73e80303,codex,20,20,True,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,True,True,0.8910747222222222,<1h,0,0.0,0,0.0,1,0.05,1,0.05,11,0.55,1,0.05,2,0.1,1,0.05,12,0.6,14,0.7
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,5,5,True,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,True,True,0.7347147222222222,<1h,0,0.0,1,0.2,1,0.2,1,0.2,2,0.4,2,0.4,2,0.4,1,0.2,3,0.6,5,1.0
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,10,10,True,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,True,True,0.7347147222222222,<1h,0,0.0,1,0.1,1,0.1,1,0.1,2,0.2,2,0.2,6,0.6,1,0.1,3,0.3,9,0.9
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,20,20,True,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,True,True,0.7347147222222222,<1h,0,0.0,1,0.05,1,0.05,1,0.05,5,0.25,4,0.2,9,0.45,1,0.05,6,0.3,15,0.75
agentsight,claude:20f60818-1348-4e39-853d-2e6899dca7d0,claude,5,5,True,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,True,True,8.18782388888889,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,0,0.0,0,0.0,3,0.6
agentsight,claude:20f60818-1348-4e39-853d-2e6899dca7d0,claude,10,10,True,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,True,True,8.18782388888889,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,5,0.5,0,0.0,1,0.1,6,0.6
agentsight,claude:20f60818-1348-4e39-853d-2e6899dca7d0,claude,20,20,True,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,True,True,8.18782388888889,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,6,0.3,4,0.2,5,0.25,0,0.0,6,0.3,11,0.55
agentsight,codex:019e9467-1ae0-7511-b8f1-1cc8570c039c,codex,5,5,True,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,True,True,2.281043611111111,1–6h,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,2,0.4
agentsight,codex:019e9467-1ae0-7511-b8f1-1cc8570c039c,codex,10,10,True,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,True,True,2.281043611111111,1–6h,0,0.0,0,0.0,1,0.1,1,0.1,3,0.3,3,0.3,1,0.1,1,0.1,4,0.4,5,0.5
agentsight,codex:019e9467-1ae0-7511-b8f1-1cc8570c039c,codex,20,20,True,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,True,True,2.281043611111111,1–6h,0,0.0,0,0.0,1,0.05,1,0.05,9,0.45,8,0.4,4,0.2,1,0.05,10,0.5,14,0.7
agentsight,claude:5fe659c0-2292-4289-a994-f430779708b6,claude,5,5,True,claude:20f60818-1348-4e39-853d-2e6899dca7d0,claude,True,True,0.6016969444444444,<1h,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,3,0.6,0,0.0,1,0.2,4,0.8
agentsight,claude:5fe659c0-2292-4289-a994-f430779708b6,claude,10,10,True,claude:20f60818-1348-4e39-853d-2e6899dca7d0,claude,True,True,0.6016969444444444,<1h,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,2,0.2,6,0.6,0,0.0,3,0.3,9,0.9
agentsight,claude:5fe659c0-2292-4289-a994-f430779708b6,claude,20,20,True,claude:20f60818-1348-4e39-853d-2e6899dca7d0,claude,True,True,0.6016969444444444,<1h,0,0.0,0,0.0,0,0.0,0,0.0,13,0.65,10,0.5,6,0.3,0,0.0,13,0.65,19,0.95
agentsight,claude:27edce40-cb64-4bb7-b352-e45966d4de5c,claude,5,5,True,claude:5fe659c0-2292-4289-a994-f430779708b6,claude,True,True,0.15022694444444445,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.8,0,0.0,0,0.0,4,0.8
agentsight,claude:27edce40-cb64-4bb7-b352-e45966d4de5c,claude,10,10,True,claude:5fe659c0-2292-4289-a994-f430779708b6,claude,True,True,0.15022694444444445,<1h,0,0.0,0,0.0,0,0.0,0,0.0,5,0.5,0,0.0,4,0.4,0,0.0,5,0.5,9,0.9
agentsight,claude:27edce40-cb64-4bb7-b352-e45966d4de5c,claude,20,20,True,claude:5fe659c0-2292-4289-a994-f430779708b6,claude,True,True,0.15022694444444445,<1h,0,0.0,0,0.0,0,0.0,0,0.0,12,0.6,0,0.0,4,0.2,0,0.0,12,0.6,16,0.8
agentsight,claude:047ce1aa-9d25-4596-9aaa-f3562206109b,claude,5,5,True,claude:27edce40-cb64-4bb7-b352-e45966d4de5c,claude,True,True,0.10521194444444444,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,0,0.0,0,0.0,3,0.6
agentsight,claude:047ce1aa-9d25-4596-9aaa-f3562206109b,claude,10,10,True,claude:27edce40-cb64-4bb7-b352-e45966d4de5c,claude,True,True,0.10521194444444444,<1h,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,1,0.1,6,0.6,0,0.0,2,0.2,8,0.8
agentsight,claude:047ce1aa-9d25-4596-9aaa-f3562206109b,claude,20,20,True,claude:27edce40-cb64-4bb7-b352-e45966d4de5c,claude,True,True,0.10521194444444444,<1h,0,0.0,0,0.0,0,0.0,0,0.0,11,0.55,3,0.15,6,0.3,0,0.0,11,0.55,17,0.85
agentsight,codex:019e953c-903e-71e1-b7d2-1ca9b4f952f0,codex,5,5,True,codex:019e9467-1ae0-7511-b8f1-1cc8570c039c,codex,True,True,0.3987788888888889,<1h,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,1,0.2,3,0.6
agentsight,codex:019e953c-903e-71e1-b7d2-1ca9b4f952f0,codex,10,10,True,codex:019e9467-1ae0-7511-b8f1-1cc8570c039c,codex,True,True,0.3987788888888889,<1h,1,0.1,1,0.1,0,0.0,0,0.0,2,0.2,0,0.0,2,0.2,1,0.1,4,0.4,6,0.6
agentsight,codex:019e953c-903e-71e1-b7d2-1ca9b4f952f0,codex,20,20,True,codex:019e9467-1ae0-7511-b8f1-1cc8570c039c,codex,True,True,0.3987788888888889,<1h,1,0.05,1,0.05,0,0.0,0,0.0,7,0.35,4,0.2,2,0.1,1,0.05,9,0.45,11,0.55
agentsight,claude:5db7e4bd-3d95-46c0-8827-40cef1cf9f44,claude,5,5,True,codex:019e953c-903e-71e1-b7d2-1ca9b4f952f0,codex,True,True,0.9066677777777777,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:5db7e4bd-3d95-46c0-8827-40cef1cf9f44,claude,10,8,False,codex:019e953c-903e-71e1-b7d2-1ca9b4f952f0,codex,True,True,0.9066677777777777,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:5db7e4bd-3d95-46c0-8827-40cef1cf9f44,claude,20,8,False,codex:019e953c-903e-71e1-b7d2-1ca9b4f952f0,codex,True,True,0.9066677777777777,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,codex,5,5,True,claude:047ce1aa-9d25-4596-9aaa-f3562206109b,claude,True,True,18.411979722222224,6–24h,0,0.0,1,0.2,1,0.2,1,0.2,1,0.2,1,0.2,2,0.4,1,0.2,2,0.4,4,0.8
agentsight,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,codex,10,10,True,claude:047ce1aa-9d25-4596-9aaa-f3562206109b,claude,True,True,18.411979722222224,6–24h,0,0.0,1,0.1,1,0.1,1,0.1,5,0.5,2,0.2,2,0.2,1,0.1,6,0.6,8,0.8
agentsight,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,codex,20,20,True,claude:047ce1aa-9d25-4596-9aaa-f3562206109b,claude,True,True,18.411979722222224,6–24h,0,0.0,1,0.05,1,0.05,1,0.05,11,0.55,3,0.15,2,0.1,1,0.05,12,0.6,14,0.7
agentsight,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,codex,5,5,True,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,codex,True,True,67.8114638888889,1–3d,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2,1,0.2,3,0.6
agentsight,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,codex,10,10,True,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,codex,True,True,67.8114638888889,1–3d,0,0.0,0,0.0,1,0.1,1,0.1,1,0.1,0,0.0,2,0.2,1,0.1,2,0.2,4,0.4
agentsight,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,codex,20,20,True,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,codex,True,True,67.8114638888889,1–3d,0,0.0,0,0.0,1,0.05,1,0.05,3,0.15,0,0.0,2,0.1,1,0.05,4,0.2,6,0.3
agentsight,claude:b69f7036-2f76-46ce-898d-82959967642f,claude,5,1,False,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,codex,True,True,67.844465,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:b69f7036-2f76-46ce-898d-82959967642f,claude,10,1,False,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,codex,True,True,67.844465,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:b69f7036-2f76-46ce-898d-82959967642f,claude,20,1,False,codex:019e9a33-98ff-7dc1-99e7-46f58bdc0542,codex,True,True,67.844465,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:b46d1ef7-d4c4-4727-8f6a-3db7a973dbeb,claude,5,1,False,claude:b69f7036-2f76-46ce-898d-82959967642f,claude,True,True,0.028956944444444445,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:b46d1ef7-d4c4-4727-8f6a-3db7a973dbeb,claude,10,1,False,claude:b69f7036-2f76-46ce-898d-82959967642f,claude,True,True,0.028956944444444445,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:b46d1ef7-d4c4-4727-8f6a-3db7a973dbeb,claude,20,1,False,claude:b69f7036-2f76-46ce-898d-82959967642f,claude,True,True,0.028956944444444445,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:0a0d52ca-1337-4bdb-8012-b4499aa3d3ae,claude,5,1,False,claude:b46d1ef7-d4c4-4727-8f6a-3db7a973dbeb,claude,True,True,0.5283233333333334,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:0a0d52ca-1337-4bdb-8012-b4499aa3d3ae,claude,10,1,False,claude:b46d1ef7-d4c4-4727-8f6a-3db7a973dbeb,claude,True,True,0.5283233333333334,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:0a0d52ca-1337-4bdb-8012-b4499aa3d3ae,claude,20,1,False,claude:b46d1ef7-d4c4-4727-8f6a-3db7a973dbeb,claude,True,True,0.5283233333333334,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:836a5458-492e-4510-a424-823362c705bf,claude,5,1,False,claude:0a0d52ca-1337-4bdb-8012-b4499aa3d3ae,claude,True,True,1.16329,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:836a5458-492e-4510-a424-823362c705bf,claude,10,1,False,claude:0a0d52ca-1337-4bdb-8012-b4499aa3d3ae,claude,True,True,1.16329,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:836a5458-492e-4510-a424-823362c705bf,claude,20,1,False,claude:0a0d52ca-1337-4bdb-8012-b4499aa3d3ae,claude,True,True,1.16329,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,codex:019eab26-60ac-78e0-9862-6274ae5e39bd,codex,5,5,True,claude:836a5458-492e-4510-a424-823362c705bf,claude,True,True,1.787283611111111,1–6h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2
agentsight,codex:019eab26-60ac-78e0-9862-6274ae5e39bd,codex,10,10,True,claude:836a5458-492e-4510-a424-823362c705bf,claude,True,True,1.787283611111111,1–6h,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,2,0.2,3,0.3
agentsight,codex:019eab26-60ac-78e0-9862-6274ae5e39bd,codex,20,20,True,claude:836a5458-492e-4510-a424-823362c705bf,claude,True,True,1.787283611111111,1–6h,0,0.0,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,2,0.1,4,0.2
agentsight,claude:982e9a35-19e8-4318-9e3e-8385d0a22abf,claude,5,1,False,codex:019eab26-60ac-78e0-9862-6274ae5e39bd,codex,True,True,7.6549322222222225,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:982e9a35-19e8-4318-9e3e-8385d0a22abf,claude,10,1,False,codex:019eab26-60ac-78e0-9862-6274ae5e39bd,codex,True,True,7.6549322222222225,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:982e9a35-19e8-4318-9e3e-8385d0a22abf,claude,20,1,False,codex:019eab26-60ac-78e0-9862-6274ae5e39bd,codex,True,True,7.6549322222222225,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:4522c52e-85e9-480f-9765-5223d84a46a5,claude,5,1,False,claude:982e9a35-19e8-4318-9e3e-8385d0a22abf,claude,True,True,0.006348611111111111,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:4522c52e-85e9-480f-9765-5223d84a46a5,claude,10,1,False,claude:982e9a35-19e8-4318-9e3e-8385d0a22abf,claude,True,True,0.006348611111111111,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:4522c52e-85e9-480f-9765-5223d84a46a5,claude,20,1,False,claude:982e9a35-19e8-4318-9e3e-8385d0a22abf,claude,True,True,0.006348611111111111,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:173a3d33-be1e-476b-980b-0378f533443a,claude,5,1,False,claude:4522c52e-85e9-480f-9765-5223d84a46a5,claude,True,True,0.023966666666666667,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:173a3d33-be1e-476b-980b-0378f533443a,claude,10,1,False,claude:4522c52e-85e9-480f-9765-5223d84a46a5,claude,True,True,0.023966666666666667,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:173a3d33-be1e-476b-980b-0378f533443a,claude,20,1,False,claude:4522c52e-85e9-480f-9765-5223d84a46a5,claude,True,True,0.023966666666666667,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:aa27b1bd-8e29-4074-a1a7-7b7d4b444620,claude,5,5,True,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,codex,True,True,0.03266388888888889,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.8,0,0.0,0,0.0,4,0.8
agentsight,claude:aa27b1bd-8e29-4074-a1a7-7b7d4b444620,claude,10,10,True,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,codex,True,True,0.03266388888888889,<1h,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,4,0.4,0,0.0,1,0.1,5,0.5
agentsight,claude:aa27b1bd-8e29-4074-a1a7-7b7d4b444620,claude,20,20,True,codex:019eaaa2-bac4-7502-a803-46f93a3de4f9,codex,True,True,0.03266388888888889,<1h,0,0.0,0,0.0,0,0.0,0,0.0,4,0.2,3,0.15,6,0.3,0,0.0,4,0.2,10,0.5
agentsight,codex:019ebf6c-ae8e-78c1-a49e-9e005f5abecd,codex,5,5,True,claude:aa27b1bd-8e29-4074-a1a7-7b7d4b444620,claude,True,True,57.862764722222224,1–3d,0,0.0,0,0.0,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,2,0.4
agentsight,codex:019ebf6c-ae8e-78c1-a49e-9e005f5abecd,codex,10,10,True,claude:aa27b1bd-8e29-4074-a1a7-7b7d4b444620,claude,True,True,57.862764722222224,1–3d,0,0.0,0,0.0,3,0.3,4,0.4,1,0.1,1,0.1,1,0.1,3,0.3,4,0.4,6,0.6
agentsight,codex:019ebf6c-ae8e-78c1-a49e-9e005f5abecd,codex,20,20,True,claude:aa27b1bd-8e29-4074-a1a7-7b7d4b444620,claude,True,True,57.862764722222224,1–3d,0,0.0,0,0.0,3,0.15,4,0.2,8,0.4,3,0.15,1,0.05,3,0.15,11,0.55,13,0.65
agentsight,codex:019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,5,5,True,,,False,False,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2
agentsight,codex:019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,10,10,True,,,False,False,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1
agentsight,codex:019ec23a-9d01-7981-aaa4-1be1af89ba69,codex,20,20,True,,,False,False,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,1,0.05
agentsight,codex:019ec241-bb77-7583-b955-6f15e37aa351,codex,5,5,True,codex:019ebf6c-ae8e-78c1-a49e-9e005f5abecd,codex,True,True,2.349935277777778,1–6h,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,2,0.4
agentsight,codex:019ec241-bb77-7583-b955-6f15e37aa351,codex,10,10,True,codex:019ebf6c-ae8e-78c1-a49e-9e005f5abecd,codex,True,True,2.349935277777778,1–6h,0,0.0,0,0.0,1,0.1,1,0.1,1,0.1,0,0.0,3,0.3,1,0.1,2,0.2,5,0.5
agentsight,codex:019ec241-bb77-7583-b955-6f15e37aa351,codex,20,20,True,codex:019ebf6c-ae8e-78c1-a49e-9e005f5abecd,codex,True,True,2.349935277777778,1–6h,0,0.0,0,0.0,2,0.1,2,0.1,1,0.05,0,0.0,3,0.15,2,0.1,3,0.15,6,0.3
agentsight,codex:019ec8d0-8796-7943-b5df-c7d870e364f5,codex,5,1,False,codex:019ec241-bb77-7583-b955-6f15e37aa351,codex,True,True,30.389415,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,codex:019ec8d0-8796-7943-b5df-c7d870e364f5,codex,10,1,False,codex:019ec241-bb77-7583-b955-6f15e37aa351,codex,True,True,30.389415,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,codex:019ec8d0-8796-7943-b5df-c7d870e364f5,codex,20,1,False,codex:019ec241-bb77-7583-b955-6f15e37aa351,codex,True,True,30.389415,1–3d,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,codex:019ec8d0-c04b-79f2-bfbf-51f11a702765,codex,5,1,False,codex:019ec8d0-8796-7943-b5df-c7d870e364f5,codex,True,True,0.004148333333333334,<1h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
