project,vendor,length_gate,slice,metric,n,q25,median,q75,p90,mean,n_units
ActPlane,codex,60,late,edit_share,32,0.018807980683695512,0.07518633540372671,0.10776357093637547,0.1502980625931446,0.07698136715148376,32
ActPlane,codex,60,late,tool_read_share,32,0.0,0.0,0.0,0.0,0.0,32
ActPlane,codex,60,late,tool_edit_share,32,0.018807980683695512,0.07518633540372671,0.10776357093637547,0.1502980625931446,0.0782834504848171,32
ActPlane,codex,60,late,tool_shell_share,32,0.7212033462033463,0.784073024866226,0.8600478468899522,0.9610389610389611,0.7881417697770503,32
ActPlane,codex,60,late,tool_network_share,32,0.0,0.0,0.0,0.0,0.0,32
ActPlane,codex,60,late,tool_plan_share,32,0.0,0.0,0.01190110565110565,0.01874148202951599,0.006364450270939046,32
ActPlane,codex,60,late,tool_subagent_share,32,0.0,0.0,0.0,0.014867856725650441,0.006279853853020538,32
ActPlane,codex,60,late,tool_tool_share,32,0.0,0.0826195139583561,0.16638755363699687,0.29596271637816246,0.12093047561417301,32
ActPlane,codex,60,middle,repeat_read_share,31,0.6511861009021049,0.7894736842105263,0.9348739495798319,0.9955197132616488,0.7844458194907385,31
ActPlane,codex,60,middle,reread_call_share,31,0.6666666666666666,0.7894736842105263,0.9435612082670906,0.9953401677539608,0.7917774250291304,31
ActPlane,codex,60,middle,failure_share,32,0.01348420974779972,0.037700635760062995,0.05129800307219662,0.09583789704271634,0.042316435006014924,32
ActPlane,codex,60,middle,resolved_failure_share,32,0.01777617220588968,0.04715775636577163,0.06164163778719035,0.11424274973147153,0.05802922430053654,32
ActPlane,codex,60,middle,observed_share,32,0.1418898356664638,0.1915508157176411,0.2730952380952381,0.3164014931761798,0.20371273684033997,32
ActPlane,codex,60,middle,recent_reedit_share,27,0.2222222222222222,0.34146341463414637,0.5,0.6802296211251437,0.3553912755583119,27
ActPlane,codex,60,middle,edit_calls_per_path,26,1.375,2.12109375,3.583333333333333,5.75,3.111972783486216,26
ActPlane,codex,60,middle,paths_per_edit_call,27,1.0,1.0,1.176774193548387,1.4125000000000003,1.124196157379764,27
ActPlane,codex,60,middle,patch_lines_median,27,11.25,17.0,20.75,35.40000000000002,19.796296296296298,27
ActPlane,codex,60,middle,edit_share,32,0.02412181303116147,0.08045729076790337,0.14954545454545454,0.1693129489777123,0.0945633807854927,32
ActPlane,codex,60,middle,tool_read_share,32,0.0,0.0,0.0,0.0,0.0,32
ActPlane,codex,60,middle,tool_edit_share,32,0.02412181303116147,0.08045729076790337,0.14954545454545454,0.1693129489777123,0.09466959755961327,32
ActPlane,codex,60,middle,tool_shell_share,32,0.7245085995085996,0.8054699537750385,0.8517387327328259,0.9741052631578948,0.7923371680726105,32
ActPlane,codex,60,middle,tool_network_share,32,0.0,0.0,0.0,0.0,0.0,32
ActPlane,codex,60,middle,tool_plan_share,32,0.0,0.0,0.019538690476190477,0.035427214116050224,0.012743085624500963,32
ActPlane,codex,60,middle,tool_subagent_share,32,0.0,0.0,0.0,0.0119104173736003,0.004066857330022331,32
ActPlane,codex,60,middle,tool_tool_share,32,0.0,0.07612052730696799,0.1535388658882635,0.22033333333333335,0.09618329141325292,32
ActPlane,codex,100,early,repeat_read_share,26,0.3917395306028532,0.5066844919786097,0.6466194215667497,0.7886491557223265,0.5150916636511093,26
ActPlane,codex,100,early,reread_call_share,26,0.39369946091644203,0.5399424105306458,0.6703484671687705,0.7927440018634988,0.5267080937151034,26
ActPlane,codex,100,early,failure_share,26,0.02158407183596758,0.03375064843386509,0.04928906183944051,0.06321911732566561,0.03498525587142934,26
ActPlane,codex,100,early,resolved_failure_share,26,0.02322860962566845,0.042362281798901516,0.05755494505494506,0.08137726244343892,0.04351927069039373,26
ActPlane,codex,100,early,observed_share,26,0.11054608042559849,0.1805451506944044,0.2725293984622343,0.2988229925726586,0.18113497919227334,26
ActPlane,codex,100,early,recent_reedit_share,22,0.25,0.3474681303116147,0.5346994535519125,0.6024657534246575,0.36119211684565405,22
ActPlane,codex,100,early,edit_calls_per_path,22,1.7232142857142856,2.3392857142857144,3.9625,5.886666666666669,3.6454032042221005,22
ActPlane,codex,100,early,paths_per_edit_call,22,1.0,1.0498930862437634,1.246676067687349,1.6341269841269843,1.1664213221695598,22
ActPlane,codex,100,early,patch_lines_median,22,13.25,18.0,29.875,37.800000000000004,28.181818181818183,22
ActPlane,codex,100,early,edit_share,26,0.034546142198575346,0.0730277185501066,0.1183547245361267,0.18300161602610035,0.08545168863500673,26
ActPlane,codex,100,early,tool_read_share,26,0.0,0.0,0.0,0.0,0.0,26
ActPlane,codex,100,early,tool_edit_share,26,0.034546142198575346,0.0730277185501066,0.1183547245361267,0.18317122253899043,0.08546473528984443,26
ActPlane,codex,100,early,tool_shell_share,26,0.7269617819990954,0.8148330481292619,0.8894539195744015,0.9368863955119215,0.8170402938935571,26
ActPlane,codex,100,early,tool_network_share,26,0.0,0.0,0.0,0.0,5.9736136949360827e-05,26
ActPlane,codex,100,early,tool_plan_share,26,0.0,0.011726223892395998,0.02436797752808989,0.04378797711049495,0.01805488513167242,26
ActPlane,codex,100,early,tool_subagent_share,26,0.0,0.0,0.0,0.00787663634346572,0.003930659207772748,26
ActPlane,codex,100,early,tool_tool_share,26,0.0,0.023005911998449313,0.11643876814499961,0.23999583531651592,0.07544969034020393,26
ActPlane,codex,100,late,repeat_read_share,23,0.7350877192982456,0.8969359331476323,0.9658826945412311,1.0,0.8294651199586179,23
ActPlane,codex,100,late,reread_call_share,23,0.7402159244264508,0.8993993993993994,0.9647009966777409,1.0,0.8321485696269079,23
ActPlane,codex,100,late,failure_share,26,0.018353344768439108,0.02867336152219873,0.06270978255582041,0.08856209150326798,0.04408762380181075,26
ActPlane,codex,100,late,resolved_failure_share,26,0.021626984126984126,0.036396131202691334,0.08354290772170395,0.11342185250359943,0.05749874206810317,26
ActPlane,codex,100,late,observed_share,26,0.16418067226890756,0.21526813003612114,0.2688888888888889,0.32990121698200847,0.2258753136235234,26
ActPlane,codex,100,late,recent_reedit_share,23,0.125,0.31545741324921134,0.46834415584415584,0.6683333333333334,0.3126232162709497,23
ActPlane,codex,100,late,edit_calls_per_path,22,1.8028846153846154,2.3970588235294117,3.6071428571428568,5.385714285714287,3.272438823070645,22
ActPlane,codex,100,late,paths_per_edit_call,23,1.0,1.0,1.181307603686636,1.349924585218703,1.0518535740561625,23
ActPlane,codex,100,late,patch_lines_median,23,5.25,10.0,15.75,21.200000000000003,11.978260869565217,23
ActPlane,codex,100,late,edit_share,26,0.040341389677494996,0.0866572180603361,0.10799326238419724,0.14542970690511675,0.07930572009201745,26
ActPlane,codex,100,late,tool_read_share,26,0.0,0.0,0.0,0.0,0.0,26
ActPlane,codex,100,late,tool_edit_share,26,0.040341389677494996,0.0866572180603361,0.10799326238419724,0.14542970690511675,0.07930572009201745,26
ActPlane,codex,100,late,tool_shell_share,26,0.7191655941655941,0.7627634660421545,0.8332219251336899,0.8970539556438266,0.7619925566975175,26
ActPlane,codex,100,late,tool_network_share,26,0.0,0.0,0.0,0.0,0.0,26
ActPlane,codex,100,late,tool_plan_share,26,0.0,0.0,0.015164092664092665,0.019416201812762005,0.007833169564232672,26
ActPlane,codex,100,late,tool_subagent_share,26,0.0,0.0,0.0,0.025485468049577624,0.007729050896025278,26
ActPlane,codex,100,late,tool_tool_share,26,0.04503053953172718,0.1025974025974026,0.24743332065837365,0.3116795865633075,0.14313950275020726,26
ActPlane,codex,100,middle,repeat_read_share,25,0.6585365853658537,0.7894736842105263,0.9239130434782609,0.9883230639120455,0.7937562335354627,25
ActPlane,codex,100,middle,reread_call_share,25,0.6875,0.7894736842105263,0.9459459459459459,0.9882153366074327,0.8080397320953762,25
ActPlane,codex,100,middle,failure_share,26,0.016493892639022824,0.038604766633565046,0.04972657905892327,0.08485943775100402,0.04151363059311356,26
ActPlane,codex,100,middle,resolved_failure_share,26,0.022697033358798066,0.04715775636577163,0.06104805034405693,0.11407089151450053,0.05416668380829887,26
ActPlane,codex,100,middle,observed_share,26,0.15563156487907256,0.19453004622496148,0.26416666666666666,0.31553309268365043,0.2136374913330029,26
ActPlane,codex,100,middle,recent_reedit_share,24,0.16666666666666666,0.30709534368070956,0.5,0.6295804195804195,0.33731518500310087,24
ActPlane,codex,100,middle,edit_calls_per_path,23,1.3333333333333335,2.6956521739130435,3.708333333333333,6.200000000000001,3.285998219013403,23
ActPlane,codex,100,middle,paths_per_edit_call,24,1.0,1.0,1.1683870967741936,1.3346762485481998,1.1188873437189013,24
ActPlane,codex,100,middle,patch_lines_median,24,11.875,16.25,20.375,37.499999999999986,19.875,24
ActPlane,codex,100,middle,edit_share,26,0.048348214285714286,0.08045729076790337,0.13364338364338363,0.1633331172817148,0.08784683088943017,26
ActPlane,codex,100,middle,tool_read_share,26,0.0,0.0,0.0,0.0,0.0,26
ActPlane,codex,100,middle,tool_edit_share,26,0.05013392857142857,0.08045729076790337,0.13364338364338363,0.1638421094771678,0.08797755922680935,26
ActPlane,codex,100,middle,tool_shell_share,26,0.7282323232323232,0.7942929292929293,0.8434470297902344,0.8913865546218487,0.7815008531752439,26
ActPlane,codex,100,middle,tool_network_share,26,0.0,0.0,0.0,0.0,0.0,26
ActPlane,codex,100,middle,tool_plan_share,26,0.0,0.01103240960482919,0.022330123060460137,0.039836601307189544,0.015683797691693493,26
ActPlane,codex,100,middle,tool_subagent_share,26,0.0,0.0,0.0,0.020902612826603325,0.005005362867719792,26
ActPlane,codex,100,middle,tool_tool_share,26,0.009018618545116736,0.10463709677419356,0.1555972926454854,0.2210365357591894,0.1098324270385335,26
academic-writing-skills,claude,30,early,repeat_read_share,6,0.0,0.21428571428571427,0.48214285714285715,0.5208333333333333,0.24503968253968253,6
academic-writing-skills,claude,30,early,reread_call_share,6,0.0,0.21428571428571427,0.48214285714285715,0.5394736842105263,0.25125313283208023,6
academic-writing-skills,claude,30,early,failure_share,7,0.0,0.024096385542168676,0.05643513789581205,0.09927296761401193,0.04057506926617208,7
academic-writing-skills,claude,30,early,resolved_failure_share,7,0.0,0.024096385542168676,0.05643513789581205,0.09927296761401193,0.04057506926617208,7
academic-writing-skills,claude,30,early,observed_share,7,0.0,0.0,0.0,0.03333333333333336,0.011904761904761904,7
academic-writing-skills,claude,30,early,recent_reedit_share,4,0.47916666666666663,0.7285353535353536,0.8358585858585859,0.8676767676767677,0.586489898989899,4
academic-writing-skills,claude,30,early,edit_calls_per_path,3,5.321428571428571,5.5,7.25,8.3,6.5476190476190474,3
academic-writing-skills,claude,30,early,paths_per_edit_call,4,0.75,1.0,1.0,1.0,0.75,4
academic-writing-skills,claude,30,early,patch_lines_median,0,,,,,,0
academic-writing-skills,claude,30,early,edit_share,7,0.0,0.4044943820224719,0.4668674698795181,0.5117647058823529,0.2668058694981986,7
academic-writing-skills,claude,30,early,tool_read_share,7,0.16394279877425944,0.20588235294117646,0.6212121212121212,0.8242424242424243,0.3934434056428976,7
academic-writing-skills,claude,30,early,tool_edit_share,7,0.0,0.4457831325301205,0.5030643513789581,0.597860962566845,0.3040546319319044,7
academic-writing-skills,claude,30,early,tool_shell_share,7,0.17424242424242425,0.2727272727272727,0.3548801949370516,0.3986856516976999,0.2718807177793155,7
academic-writing-skills,claude,30,early,tool_network_share,7,0.0,0.0,0.0,0.014457831325301217,0.005163511187607573,7
academic-writing-skills,claude,30,early,tool_plan_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,30,early,tool_subagent_share,7,0.0,0.0,0.016853932584269662,0.0687095675859721,0.022131426625808647,7
academic-writing-skills,claude,30,early,tool_tool_share,7,0.0,0.0,0.0056179775280898875,0.0115608501421416,0.003326306832466302,7
academic-writing-skills,claude,30,late,repeat_read_share,5,0.3,0.3333333333333333,1.0,1.0,0.5266666666666666,5
academic-writing-skills,claude,30,late,reread_call_share,5,0.3157894736842105,0.5,1.0,1.0,0.5631578947368421,5
academic-writing-skills,claude,30,late,failure_share,7,0.0,0.029411764705882353,0.058529572836801755,0.10281124497991971,0.04473393957802179,7
academic-writing-skills,claude,30,late,resolved_failure_share,7,0.0,0.029411764705882353,0.058529572836801755,0.10281124497991971,0.04473393957802179,7
academic-writing-skills,claude,30,late,observed_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,30,late,recent_reedit_share,6,0.3125,0.5357142857142857,0.8046218487394958,0.9411764705882353,0.5339635854341737,6
academic-writing-skills,claude,30,late,edit_calls_per_path,5,1.3333333333333333,2.75,3.5,6.5,3.4166666666666665,5
academic-writing-skills,claude,30,late,paths_per_edit_call,6,1.0,1.0,1.0,1.0,0.8333333333333334,6
academic-writing-skills,claude,30,late,patch_lines_median,0,,,,,,0
academic-writing-skills,claude,30,late,edit_share,7,0.252008032128514,0.36363636363636365,0.7098930481283423,0.7874458874458875,0.44242319052484086,7
academic-writing-skills,claude,30,late,tool_read_share,7,0.06918449197860962,0.16666666666666666,0.2661555312157722,0.4931818181818183,0.2178352447222043,7
academic-writing-skills,claude,30,late,tool_edit_share,7,0.2640562248995984,0.36363636363636365,0.7282913165266107,0.8175324675324676,0.4539824144334624,7
academic-writing-skills,claude,30,late,tool_shell_share,7,0.2316017316017316,0.29411764705882354,0.38516566265060237,0.5413654618473897,0.3264611704484642,7
academic-writing-skills,claude,30,late,tool_network_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,30,late,tool_plan_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,30,late,tool_subagent_share,7,0.0,0.0,0.0,0.00481927710843374,0.0017211703958691911,7
academic-writing-skills,claude,30,late,tool_tool_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,30,middle,repeat_read_share,7,0.0,0.0,0.0,0.40000000000000036,0.14285714285714285,7
academic-writing-skills,claude,30,middle,reread_call_share,7,0.0,0.0,0.0,0.40000000000000036,0.14285714285714285,7
academic-writing-skills,claude,30,middle,failure_share,7,0.0,0.0,0.0,0.004494382022471914,0.0016051364365971107,7
academic-writing-skills,claude,30,middle,resolved_failure_share,7,0.0,0.0,0.0,0.004494382022471914,0.0016051364365971107,7
academic-writing-skills,claude,30,middle,observed_share,7,0.0,0.0,0.041666666666666664,0.15909090909090917,0.05086580086580086,7
academic-writing-skills,claude,30,middle,recent_reedit_share,6,0.48750000000000004,0.75,0.7708333333333334,0.8222222222222222,0.5907407407407407,6
academic-writing-skills,claude,30,middle,edit_calls_per_path,5,4.0,5.0,8.666666666666666,8.866666666666667,5.666666666666666,5
academic-writing-skills,claude,30,middle,paths_per_edit_call,6,0.9166666666666666,1.0,1.0,1.0,0.8148148148148149,6
academic-writing-skills,claude,30,middle,patch_lines_median,0,,,,,,0
academic-writing-skills,claude,30,middle,edit_share,7,0.3615934627170582,0.4166666666666667,0.6541621029572837,0.7267379679144385,0.4631850635820248,7
academic-writing-skills,claude,30,middle,tool_read_share,7,0.14369838906186544,0.2727272727272727,0.3939393939393939,0.6227272727272729,0.3217735147765248,7
academic-writing-skills,claude,30,middle,tool_edit_share,7,0.3672114402451481,0.4166666666666667,0.6541621029572837,0.7267379679144385,0.4647902000186219,7
academic-writing-skills,claude,30,middle,tool_shell_share,7,0.15073529411764708,0.18181818181818182,0.2213855421686747,0.32528089887640455,0.20138809243376884,7
academic-writing-skills,claude,30,middle,tool_network_share,7,0.0,0.0,0.0,0.03373493975903617,0.012048192771084336,7
academic-writing-skills,claude,30,middle,tool_plan_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,30,middle,tool_subagent_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,30,middle,tool_tool_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,60,early,repeat_read_share,4,0.3214285714285714,0.4642857142857143,0.5104166666666666,0.5291666666666667,0.3675595238095238,4
academic-writing-skills,claude,60,early,reread_call_share,4,0.3214285714285714,0.4642857142857143,0.5197368421052632,0.5552631578947369,0.3768796992481203,4
academic-writing-skills,claude,60,early,failure_share,5,0.024096385542168676,0.045454545454545456,0.06741573033707865,0.11520158625247853,0.05680509697264091,5
academic-writing-skills,claude,60,early,resolved_failure_share,5,0.024096385542168676,0.045454545454545456,0.06741573033707865,0.11520158625247853,0.05680509697264091,5
academic-writing-skills,claude,60,early,observed_share,5,0.0,0.0,0.0,0.0,0.0,5
academic-writing-skills,claude,60,early,recent_reedit_share,4,0.47916666666666663,0.7285353535353536,0.8358585858585859,0.8676767676767677,0.586489898989899,4
academic-writing-skills,claude,60,early,edit_calls_per_path,3,5.321428571428571,5.5,7.25,8.3,6.5476190476190474,3
academic-writing-skills,claude,60,early,paths_per_edit_call,4,0.75,1.0,1.0,1.0,0.75,4
academic-writing-skills,claude,60,early,patch_lines_median,0,,,,,,0
academic-writing-skills,claude,60,early,edit_share,5,0.4044943820224719,0.43373493975903615,0.5,0.5176470588235295,0.3735282172974781,5
academic-writing-skills,claude,60,early,tool_read_share,5,0.14606741573033707,0.18181818181818182,0.20588235294117646,0.33689839572192515,0.22051773759702634,5
academic-writing-skills,claude,60,early,tool_edit_share,5,0.4457831325301205,0.4606741573033708,0.5454545454545454,0.6240641711229946,0.4256764847046662,5
academic-writing-skills,claude,60,early,tool_shell_share,5,0.2727272727272727,0.34831460674157305,0.3614457831325301,0.4173055859802848,0.310936035194072,5
academic-writing-skills,claude,60,early,tool_network_share,5,0.0,0.0,0.0,0.02168674698795181,0.007228915662650602,5
academic-writing-skills,claude,60,early,tool_plan_share,5,0.0,0.0,0.0,0.0,0.0,5
academic-writing-skills,claude,60,early,tool_subagent_share,5,0.0,0.0,0.033707865168539325,0.08621041879468846,0.03098399727613211,5
