stratum_type,project,vendor,sequence_scope,sequence_granularity,n,rank,ngram,count,share,total_ngrams
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,16,edit → edit → edit → shell:filesystem/navigation,7,0.008,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,17,shell:search/text → shell:filesystem/navigation → shell:filesystem/navigation → shell:filesystem/navigation,7,0.008,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,18,read → read → shell:filesystem/navigation → shell:filesystem/navigation,6,0.006857142857142857,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,19,read → shell:filesystem/navigation → shell:filesystem/navigation → shell:filesystem/navigation,6,0.006857142857142857,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,20,shell:search/text → shell:search/text → shell:filesystem/navigation → shell:filesystem/navigation,6,0.006857142857142857,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,21,edit → edit → edit → write,5,0.005714285714285714,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,22,edit → edit → read → read,5,0.005714285714285714,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,23,edit → read → read → edit,5,0.005714285714285714,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,24,read → read → read → edit,5,0.005714285714285714,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,25,read → read → read → shell:search/text,5,0.005714285714285714,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,26,shell:search/text → edit → edit → edit,5,0.005714285714285714,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,27,edit → edit → shell:search/text → read,4,0.004571428571428572,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,28,read → read → read → shell:git/repository,4,0.004571428571428572,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,29,shell:filesystem/navigation → shell:search/text → shell:search/text → shell:filesystem/navigation,4,0.004571428571428572,875
project,academic-writing-skills,ALL,full_stream,hybrid_shell,4,30,shell:git/repository → shell:git/repository → read → read,4,0.004571428571428572,875
project,academic-writing-skills,ALL,full_stream,tool_family,2,1,edit → edit,332,0.35969664138678226,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,2,shell → shell,209,0.22643553629469124,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,3,read → read,138,0.1495124593716143,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,4,shell → read,50,0.05417118093174431,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,5,read → shell,38,0.041170097508125676,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,6,read → edit,33,0.035752979414951244,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,7,edit → shell,29,0.0314192849404117,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,8,edit → read,19,0.020585048754062838,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,9,shell → edit,19,0.020585048754062838,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,10,edit → write,5,0.005417118093174431,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,11,shell → write,5,0.005417118093174431,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,12,task → task,5,0.005417118093174431,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,13,write → edit,5,0.005417118093174431,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,14,write → write,5,0.005417118093174431,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,15,write → read,3,0.0032502708559046588,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,16,write → shell,3,0.0032502708559046588,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,17,edit → tool discovery,2,0.0021668472372697724,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,18,other → other,2,0.0021668472372697724,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,19,search → search,2,0.0021668472372697724,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,20,shell → task,2,0.0021668472372697724,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,21,task → shell,2,0.0021668472372697724,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,22,tool discovery → search,2,0.0021668472372697724,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,23,edit → other,1,0.0010834236186348862,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,24,fetch → edit,1,0.0010834236186348862,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,25,fetch → fetch,1,0.0010834236186348862,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,26,other → shell,1,0.0010834236186348862,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,27,read → task,1,0.0010834236186348862,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,28,read → write,1,0.0010834236186348862,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,29,search → edit,1,0.0010834236186348862,923
project,academic-writing-skills,ALL,full_stream,tool_family,2,30,search → shell,1,0.0010834236186348862,923
project,academic-writing-skills,ALL,full_stream,tool_family,3,1,edit → edit → edit,280,0.311804008908686,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,2,shell → shell → shell,150,0.16703786191536749,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,3,read → read → read,92,0.10244988864142539,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,4,shell → read → read,33,0.036748329621380846,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,5,read → edit → edit,31,0.034521158129175944,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,6,shell → shell → read,31,0.034521158129175944,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,7,edit → edit → shell,26,0.028953229398663696,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,8,read → shell → shell,26,0.028953229398663696,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,9,read → read → shell,23,0.025612472160356347,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,10,edit → edit → read,16,0.017817371937639197,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,11,edit → shell → shell,16,0.017817371937639197,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,12,read → read → edit,16,0.017817371937639197,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,13,shell → edit → edit,16,0.017817371937639197,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,14,shell → shell → edit,12,0.013363028953229399,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,15,edit → read → edit,10,0.011135857461024499,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,16,shell → read → shell,10,0.011135857461024499,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,17,edit → read → read,7,0.0077951002227171495,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,18,read → shell → read,7,0.0077951002227171495,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,19,edit → shell → edit,6,0.0066815144766146995,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,20,edit → edit → write,5,0.005567928730512249,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,21,edit → shell → read,5,0.005567928730512249,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,22,shell → read → edit,5,0.005567928730512249,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,23,shell → shell → write,4,0.004454342984409799,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,24,task → task → task,3,0.0033407572383073497,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,25,write → edit → edit,3,0.0033407572383073497,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,26,write → shell → shell,3,0.0033407572383073497,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,27,edit → read → shell,2,0.0022271714922048997,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,28,edit → tool discovery → search,2,0.0022271714922048997,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,29,edit → write → edit,2,0.0022271714922048997,898
project,academic-writing-skills,ALL,full_stream,tool_family,3,30,edit → write → shell,2,0.0022271714922048997,898
project,academic-writing-skills,ALL,full_stream,tool_family,4,1,edit → edit → edit → edit,236,0.26971428571428574,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,2,shell → shell → shell → shell,111,0.12685714285714286,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,3,read → read → read → read,67,0.07657142857142857,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,4,read → edit → edit → edit,29,0.03314285714285714,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,5,shell → shell → read → read,21,0.024,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,6,shell → shell → shell → read,21,0.024,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,7,edit → edit → edit → shell,20,0.022857142857142857,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,8,shell → read → read → read,20,0.022857142857142857,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,9,read → read → read → shell,18,0.02057142857142857,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,10,read → shell → shell → shell,17,0.019428571428571427,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,11,edit → edit → edit → read,14,0.016,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,12,read → read → edit → edit,14,0.016,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,13,read → read → shell → shell,14,0.016,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,14,edit → edit → shell → shell,13,0.014857142857142857,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,15,shell → edit → edit → edit,11,0.012571428571428572,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,16,edit → edit → read → edit,10,0.011428571428571429,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,17,edit → read → edit → edit,10,0.011428571428571429,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,18,edit → shell → shell → shell,9,0.010285714285714285,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,19,shell → shell → edit → edit,9,0.010285714285714285,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,20,shell → shell → read → shell,8,0.009142857142857144,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,21,read → shell → shell → read,7,0.008,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,22,shell → read → shell → shell,7,0.008,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,23,edit → edit → shell → edit,6,0.006857142857142857,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,24,edit → shell → edit → edit,6,0.006857142857142857,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,25,read → read → shell → read,6,0.006857142857142857,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,26,shell → read → read → edit,6,0.006857142857142857,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,27,edit → edit → edit → write,5,0.005714285714285714,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,28,edit → edit → read → read,5,0.005714285714285714,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,29,edit → edit → shell → read,5,0.005714285714285714,875
project,academic-writing-skills,ALL,full_stream,tool_family,4,30,edit → read → read → edit,5,0.005714285714285714,875
project,academic-writing-skills,ALL,same_prompt,hybrid_shell,2,1,edit → edit,310,0.3813038130381304,813
project,academic-writing-skills,ALL,same_prompt,hybrid_shell,2,2,read → read,134,0.16482164821648215,813
project,academic-writing-skills,ALL,same_prompt,hybrid_shell,2,3,shell:filesystem/navigation → shell:filesystem/navigation,81,0.0996309963099631,813
project,academic-writing-skills,ALL,same_prompt,hybrid_shell,2,4,shell:git/repository → shell:git/repository,39,0.04797047970479705,813
project,academic-writing-skills,ALL,same_prompt,hybrid_shell,2,5,read → edit,25,0.03075030750307503,813
project,academic-writing-skills,ALL,same_prompt,hybrid_shell,2,6,shell:search/text → shell:search/text,21,0.025830258302583026,813
project,academic-writing-skills,ALL,same_prompt,hybrid_shell,2,7,read → shell:filesystem/navigation,16,0.01968019680196802,813
project,academic-writing-skills,ALL,same_prompt,hybrid_shell,2,8,shell:filesystem/navigation → read,16,0.01968019680196802,813
